test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,connection_state,last_outage_failures,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed
,gui,,CONTROL_PANEL,111380,74,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,909,909,0,0,0,10.0594,10.335,3,1,-30,123,140.1,-11,61,23191,31775379,0,0,1202.53,7450.77,9,190,23191,31775379,2798,0,0,0,0,0,0,0,8669,2769,2595,2595,174,31.5837,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,1,0,0,674,1921,577,300
,gui,,CONTROL_PANEL,114644,75,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,942,942,0,0,0,10.3287,10.1975,38,1,30,98,140.23,-13,61,23809,32609682,0,0,33.7709,13267.5,0,618,23809,32609682,2905,0,0,0,0,0,0,0,1460,2876,2696,2696,180,30.9259,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,1,0,0,700,1996,584,300
,gui,,CONTROL_PANEL,115654,76,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,952,952,0,0,0,10.0383,10.0985,51,1,40,120,139.8,14,61,24002,32868280,0,0,30.5224,6073.44,1,193,24002,32868280,2938,0,0,0,0,0,0,0,1460,2909,2727,2727,182,30.2933,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,256,1,0,2,0,1,0,0,708,2019,592,300
,gui,,CONTROL_PANEL,116654,77,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,963,963,0,0,0,9.97516,10.5994,8,1,0,53,139.42,0,61,24192,33124694,0,0,1766.81,2990.3,25,190,24192,33124694,2970,0,0,0,0,0,0,0,8295,2941,2757,2757,184,30.9926,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,2,0,1,0,0,716,2041,600,300
,gui,,CONTROL_PANEL,117779,78,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,974,974,0,0,0,10.0123,10.1926,37,1,0,53,139.64,0,61,24405,33409885,0,0,763.397,859.71,13,213,24405,33409885,3009,0,0,0,0,0,0,0,9152,2980,2792,2792,188,37.4516,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,1,0,0,725,2067,609,300
,gui,,CONTROL_PANEL,118779,79,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,984,984,0,0,0,9.96735,10.0872,46,1,0,53,139.3,0,61,24598,33669621,0,0,2579.58,2058.41,4,193,24598,33669621,3042,0,0,0,0,0,0,0,9148,3013,2823,2823,190,35.749,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,1,0,0,733,2090,617,300
,gui,,CONTROL_PANEL,122036,80,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1017,1017,0,0,0,10.0258,10.2272,74,1,0,147,140.41,0,61,25222,34508290,0,0,1092.48,6413.82,19,624,25222,34508290,3148,0,0,0,0,0,0,0,8260,3119,2923,2923,196,31.6549,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,3,0,0,759,2164,624,300
,gui,,CONTROL_PANEL,123154,81,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1029,1029,0,0,0,11.8861,11.1909,47,1,-60,73,139.62,11,61,25432,34796202,0,0,414.363,329.613,1,210,25432,34796202,3185,0,0,0,0,0,0,0,4380,3156,2958,2958,198,33.0972,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,238,3,0,2,1,3,0,0,768,2190,632,300
,gui,,CONTROL_PANEL,124279,82,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1040,1040,0,0,0,9.66598,10.152,71,1,10,68,139.75,-10,61,25643,35083333,0,0,565.041,398.908,12,211,25643,35083333,3221,0,0,0,0,0,0,0,8298,3192,2992,2992,200,31.1277,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,237,2,0,2,1,3,0,0,777,2215,641,300
,gui,,CONTROL_PANEL,125279,83,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1051,1051,0,0,0,10.3777,11.9724,34,1,20,79,139.51,10,61,25832,35341719,0,0,526.615,2175.02,13,189,25832,35341719,3254,0,0,0,0,0,0,0,8431,3225,3023,3023,202,31.0954,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,249,2,0,2,1,3,0,0,785,2238,649,300
,gui,,CONTROL_PANEL,126404,84,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1062,1062,0,0,0,10.2798,10.4074,58,1,40,106,140.17,-14,61,26047,35633499,0,0,1431.75,802.655,0,215,26047,35633499,3291,0,0,0,0,0,0,0,8123,3262,3058,3058,204,31.0155,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,3,0,0,794,2264,658,300
,gui,,CONTROL_PANEL,129428,85,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1093,1093,0,0,0,10.0642,10.9595,61,1,80,147,140.22,-3,61,26618,36401979,0,0,1281.1,2112.02,12,571,26618,36401979,3392,0,0,0,0,0,0,0,6952,3363,3151,3151,212,35.7849,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,250,2,0,2,1,3,0,0,818,2333,664,300
,gui,,CONTROL_PANEL,130429,86,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1103,1103,0,0,0,10.0532,10.1576,67,1,0,56,139.49,4,61,26810,36659154,0,0,5151.24,5682.56,8,192,26810,36659154,3425,0,0,0,0,0,0,0,9184,3396,3182,3182,214,37.4444,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,1,0,0,826,2356,672,300
,gui,,CONTROL_PANEL,131429,87,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1113,1113,0,0,0,10.0505,10.0773,74,1,40,110,139.84,-10,61,26999,36914376,0,0,122.656,641.251,2,189,26999,36914376,3458,0,0,0,0,0,0,0,1460,3429,3213,3213,216,33.4529,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,1,0,0,835,2378,680,300
,gui,,CONTROL_PANEL,132430,88,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1124,1124,0,0,0,9.5187,10.5779,23,1,20,74,139.41,11,61,27188,37169272,0,0,1546.8,4993.65,20,189,27188,37169272,3490,0,0,0,0,0,0,0,9283,3461,3243,3243,218,35.9051,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,1,0,0,843,2400,687,300
,gui,,CONTROL_PANEL,133554,89,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1135,1135,0,0,0,9.91429,10.1093,58,1,0,57,139.45,0,61,27410,37465805,0,0,4564.94,7175.25,14,222,27410,37465805,3527,0,0,0,0,0,0,0,8898,3498,3278,3278,220,32.7284,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,1,0,0,851,2427,695,300
,gui,,CONTROL_PANEL,136824,90,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1169,1169,0,0,0,10.0685,10.1444,2,1,0,55,139.51,-1,61,28030,38308677,0,0,1354.66,13286.3,7,620,28030,38308677,3634,0,0,0,0,0,0,0,8401,3605,3379,3379,226,31.8063,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,1,0,0,879,2500,701,300
,gui,,CONTROL_PANEL,137829,91,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1179,1179,0,0,0,10.114,10.0807,13,1,0,95,139.24,0,61,28221,38567051,0,0,1324.38,4082.8,0,191,28221,38567051,3667,0,0,0,0,0,0,0,8394,3638,3410,3410,228,31.0584,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,261,1,0,2,0,2,0,0,887,2523,709,300
,gui,,CONTROL_PANEL,138829,92,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1189,1189,0,0,0,10.0858,10.9376,69,1,0,66,139.36,1,61,28406,38818329,0,0,39.8545,17662.1,1,185,28406,38818329,3700,0,0,0,0,0,0,0,1460,3671,3441,3441,230,31.2159,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,262,1,0,2,0,2,0,0,896,2545,717,300
,gui,,CONTROL_PANEL,139954,93,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1201,1201,0,0,0,10.0404,10.1324,1,1,0,67,139.23,1,61,28620,39108567,0,0,2792.8,7225.44,17,214,28620,39108567,3736,0,0,0,0,0,0,0,7886,3707,3475,3475,232,31.1844,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,2,0,0,905,2570,726,300
,gui,,CONTROL_PANEL,141079,94,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1212,1212,0,0,0,10.0529,10.0713,34,1,0,77,139.27,-2,61,28833,39396181,0,0,675.38,1609.19,19,213,28833,39396181,3775,0,0,0,0,0,0,0,4187,3746,3510,3510,236,44.1234,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,250,2,0,2,1,2,0,0,914,2596,735,300
,gui,,CONTROL_PANEL,144216,95,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1244,1244,0,0,0,10.0176,12.3488,79,1,0,98,139.58,9,61,29425,40199600,0,0,4231.26,6315.2,25,592,29425,40199600,3877,0,0,0,0,0,0,0,9126,3848,3606,3606,242,33.0088,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,2,0,0,938,2668,741,300
,gui,,CONTROL_PANEL,145329,96,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1255,1255,0,0,0,10.7252,10.1448,86,1,0,50,139.47,-5,60,29640,40492195,0,0,1003.76,2368.06,2,215,29640,40492195,3914,0,0,0,0,0,0,0,8385,3885,3641,3641,244,31.9583,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,245,1,0,2,0,2,0,0,947,2694,750,300
,gui,,CONTROL_PANEL,146454,97,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1267,1267,0,0,0,10.0492,10.1018,30,1,70,115,140.02,4,60,29850,40775494,0,0,1492.31,4944.74,22,210,29850,40775494,3950,0,0,0,0,0,0,0,8233,3921,3675,3675,246,31.2903,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,2,0,0,956,2719,759,300
,gui,,CONTROL_PANEL,147454,98,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1277,1277,0,0,0,17.1224,11.5295,76,1,0,46,139.5,0,60,30040,41033821,0,0,1314.07,1063.85,12,190,30040,41033821,3983,0,0,0,0,0,0,0,8150,3954,3706,3706,248,31.5323,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,2,0,0,964,2742,767,300
,gui,,CONTROL_PANEL,148579,99,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1289,1289,0,0,0,10.1003,10.3166,20,1,0,97,139.57,1,60,30256,41325750,0,0,783.91,622.129,4,216,30256,41325750,4020,0,0,0,0,0,0,0,8508,3991,3741,3741,250,31.1843,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,2,0,0,973,2768,776,300
,gui,,CONTROL_PANEL,151605,100,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1319,1319,0,0,0,10.0198,10.3375,114,1,0,55,139.04,0,60,30825,42098207,0,0,439.18,645.209,0,569,30825,42098207,4119,0,0,0,0,0,0,0,5840,4090,3834,3834,256,30.6981,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,2,0,0,998,2836,782,300
,gui,,CONTROL_PANEL,152729,101,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1331,1331,0,0,0,10.0274,10.1025,47,1,0,63,139.42,0,60,31039,42388401,0,0,510.281,662,0,214,31039,42388401,4156,0,0,0,0,0,0,0,4380,4127,3869,3869,258,31.0881,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,124,262,1,0,2,0,2,0,0,1007,2862,791,300
,gui,,CONTROL_PANEL,153729,102,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1341,1341,0,0,0,9.96653,11.4278,101,1,40,114,139.67,-6,60,31232,42647267,0,0,1944.07,1597.22,8,193,31232,42647267,4191,0,0,0,0,0,0,0,4953,4162,3900,3900,262,44.5152,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,2,0,0,1015,2885,799,300
,gui,,CONTROL_PANEL,154854,103,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1353,1353,0,0,0,10.2644,10.4117,35,1,0,47,139.11,0,60,31442,42931960,0,0,2786.31,4244.78,16,210,31442,42931960,4227,0,0,0,0,0,0,0,9260,4198,3934,3934,264,37.7272,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,2,0,0,1025,2909,808,300
,gui,,CONTROL_PANEL,155979,104,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1364,1364,0,0,0,10.1142,10.149,67,1,0,48,139.16,0,60,31660,43225849,0,0,1315.23,6349.84,3,218,31660,43225849,4264,0,0,0,0,0,0,0,8297,4235,3969,3969,266,32.307,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,2,0,0,1034,2935,817,300
,gui,,CONTROL_PANEL,158996,105,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1395,1395,0,0,0,10.1661,10.1109,54,1,0,10,139.52,0,60,32236,44000644,0,0,878.988,8761.59,5,576,32236,44000644,4363,0,0,0,0,0,0,0,8289,4334,4062,4062,272,30.9889,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,2,0,0,1057,3005,822,300
,gui,,CONTROL_PANEL,160004,106,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1405,1405,0,0,0,10.5299,10.1076,68,1,0,10,139.61,0,60,32429,44259035,0,0,1375.83,6107.2,4,193,32429,44259035,4396,0,0,0,0,0,0,0,8495,4367,4093,4093,274,31.0138,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,238,1,0,2,0,2,0,0,1065,3028,830,300
,gui,,CONTROL_PANEL,161129,107,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1417,1417,0,0,0,10.1376,10.3052,52,1,0,10,139.76,0,60,32641,44543808,0,0,38.5673,2268.35,0,212,32641,44543808,4433,0,0,0,0,0,0,0,1460,4404,4128,4128,276,30.9721,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,2,0,0,1074,3054,839,300
,gui,,CONTROL_PANEL,162254,108,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1428,1428,0,0,0,10.0252,10.0691,80,1,0,10,139.46,0,60,32859,44833984,0,0,963,8418.46,17,218,32859,44833984,4469,0,0,0,0,0,0,0,8510,4440,4162,4162,278,30.9119,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,2,0,0,1083,3079,848,300
,gui,,CONTROL_PANEL,163254,109,1,1,0,23,23,23,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1439,1439,0,0,0,19.9963,12.0576,39,1,0,10,139.69,0,60,33053,45092263,0,0,674.963,8958.93,12,194,33053,45092263,4502,0,0,0,0,0,0,0,8149,4473,4193,4193,280,31.0267,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,2,0,0,1091,3102,856,300
