test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,34022,39,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],382,382,0,0,0,66.8538,20.9565,151,14,568,568,324,2,1,0,OK,100,1,90,100,166.48,1,55,75,77,341,3635689,0,0,0,45.5403,15,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,34,0,341,3635689,334,0,0,0,0,0,0,0,0,0,0,334,7,45.5403,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,-25,0,0,0,0,0,0,0,124,250,1,0,0,1,0,0,0,0,85,249,80,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,35023,40,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],394,394,0,0,0,12.1277,124.494,21,82,568,360,386,3,1,0,OK,100,1,80,88,166.22,1,54,75,78,376,3884871,0,0,0,127.451,12,35,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,51,50,0,32,0,376,3884871,369,0,0,0,0,0,0,0,0,0,0,369,7,127.451,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,2,0,0,1,0,0,0,0,92,277,86,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,36148,41,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],406,406,0,0,0,10.4132,19.0195,40,96,568,360,386,3,1,0,OK,100,1,70,79,166.49,0,54,75,77,412,4110084,0,0,0,32.6393,5,36,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,51,50,0,5,0,412,4110084,405,0,0,0,0,0,0,0,0,0,0,405,7,32.6393,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,124,249,1,0,0,0,0,0,0,0,101,304,95,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,37148,42,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],416,416,0,0,0,10.409,11.3992,79,96,568,360,386,3,1,0,OK,100,1,90,98,166.31,-1,53,75,78,443,4308644,0,0,0,32.1695,2,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,4,0,443,4308644,436,0,0,0,0,0,0,0,0,0,0,436,7,32.1695,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,109,327,103,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,38273,43,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],428,428,0,0,0,10.4232,38.5591,79,95,568,360,386,3,1,0,OK,100,1,110,114,166.85,-1,53,75,77,477,4524603,0,0,0,45.0816,22,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,27,0,477,4524603,470,0,0,0,0,0,0,0,0,0,0,470,7,45.0816,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,116,354,110,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,39273,44,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],439,439,0,0,0,10.3832,22.4397,41,96,568,360,386,3,1,0,OK,100,1,120,124,166.91,-1,52,75,78,509,4721627,0,0,0,44.2149,21,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,26,0,509,4721627,502,0,0,0,0,0,0,0,0,0,0,502,7,44.2149,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,125,249,0,0,0,0,0,0,0,0,123,379,117,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,40398,45,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],451,451,0,0,0,10.4337,11.3283,12,95,568,360,386,3,1,0,OK,100,1,120,129,166.74,0,51,76,78,545,4946548,0,0,0,32.4857,13,36,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,48,0,545,4946548,538,0,0,0,0,0,0,0,0,0,0,538,7,32.4857,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,133,405,126,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,41398,46,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],461,461,0,0,0,10.3951,10.5752,51,96,568,360,386,3,1,0,OK,100,1,110,116,166.48,1,51,75,78,578,5153058,0,0,0,31.8058,8,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,47,0,578,5153058,570,0,0,0,0,0,0,0,0,0,0,570,7,31.8058,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,141,429,134,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,42522,47,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],473,473,0,0,0,10.9286,78.5357,5,91,568,360,386,3,1,0,OK,100,1,90,101,166.56,1,50,75,77,611,5356103,0,0,0,71.7136,4,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,20,0,611,5356103,604,0,0,0,0,0,0,0,0,0,0,604,7,71.7136,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,124,250,2,0,0,1,0,0,0,0,149,455,142,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,43523,48,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],478,478,0,0,0,4.72039,32.6521,401,211,568,360,386,3,1,0,DEGRADED,60,1,90,95,166.09,1,50,75,77,627,5455919,0,0,0,36.1439,259,16,-1,0,0,0,0,0,0,DEGRADED,60,DEGRADED,60,1,telemetry=DEGRADED; video=DEGRADED; command=OK; rc=OK,DEGRADED,DEGRADED,OK,OK,50,50,0,18,0,627,5455919,620,0,0,0,0,0,0,0,0,0,0,620,7,36.1439,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,5,1,1,0,0,25,0,0,0,0,0,0,0,125,250,0,0,0,1,0,0,0,0,155,465,149,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,44647,49,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],496,496,0,0,0,18.8327,27.632,15,53,568,471,479,4,1,0,OK,100,1,100,112,166.36,-2,50,76,78,680,5698968,0,0,0,45.9016,19,53,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,41,0,680,5698968,673,0,0,0,0,0,0,0,0,0,0,673,7,45.9016,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,18,1,1,0,0,25,0,0,0,0,0,0,0,124,250,1,0,0,0,0,0,0,0,164,509,157,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,45648,50,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],506,506,0,0,0,10.4307,13.1108,58,95,568,471,479,4,1,0,OK,100,1,110,113,166.6,0,49,77,78,712,5832253,0,0,0,32.123,17,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,39,0,712,5832253,705,0,0,0,0,0,0,0,0,0,0,705,7,32.123,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,-25,25,0,0,0,0,0,0,0,124,250,1,0,0,0,0,0,0,0,173,532,165,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,46648,51,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],517,517,0,0,0,10.4192,10.6593,3,95,568,471,479,4,1,0,OK,100,1,110,112,166.55,0,49,76,79,744,5965616,0,0,0,32.3145,14,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,37,0,744,5965616,737,0,0,0,0,0,0,0,0,0,0,737,7,32.3145,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,181,556,173,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,47773,52,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],528,528,0,0,0,10.3908,11.2433,70,96,568,471,479,4,1,0,OK,100,1,120,132,166.74,-1,48,76,78,779,6111393,0,0,0,41.3453,43,35,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,51,50,0,10,0,779,6111393,772,0,0,0,0,0,0,0,0,0,0,772,7,41.3453,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,190,582,182,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,48773,53,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],538,538,0,0,0,8.14733,225.415,53,122,568,458,531,5,1,0,OK,100,1,140,149,167.1,0,48,76,79,802,6208677,0,0,0,56.1629,18,23,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,9,0,802,6208677,795,0,0,0,0,0,0,0,0,0,0,795,7,56.1629,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,-25,0,0,0,0,0,0,0,124,250,1,0,0,0,0,0,0,0,195,600,187,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,49898,54,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],551,551,0,0,0,10.3686,22.9811,15,96,568,458,531,5,1,0,OK,100,1,120,131,166.7,1,47,76,79,847,6394553,0,0,0,51.1785,20,45,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,32,0,847,6394553,840,0,0,0,0,0,0,0,0,0,0,840,7,51.1785,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,13,1,1,0,0,-25,0,0,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,205,635,196,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,51023,55,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],563,563,0,0,0,10.4141,12.6297,36,96,568,458,531,5,1,0,OK,100,1,100,112,166.64,1,47,76,79,882,6540392,0,0,0,34.3663,30,35,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,5,0,882,6540392,875,0,0,0,0,0,0,0,0,0,0,875,7,34.3663,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,213,662,203,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,52023,56,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],573,573,0,0,0,10.3713,10.7765,75,96,568,458,531,5,1,0,OK,100,1,90,101,166.48,1,47,77,79,914,6673720,0,0,0,34.7554,28,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,3,0,914,6673720,907,0,0,0,0,0,0,0,0,0,0,907,7,34.7554,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,-25,-25,0,0,0,0,0,0,0,124,250,2,0,0,1,0,0,0,0,221,686,211,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,53023,57,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],584,584,0,0,0,18.7194,11.5214,15,53,568,458,531,5,1,0,OK,100,1,80,89,166.47,0,46,77,78,946,6807129,0,0,0,43.2726,21,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,1,0,946,6807129,939,0,0,0,0,0,0,0,0,0,0,939,7,43.2726,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,229,710,219,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,54148,58,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],596,596,0,0,0,10.421,11.9056,40,95,568,458,531,5,1,0,OK,100,1,70,70,166.29,1,46,76,79,982,6957154,0,0,0,32.6854,19,36,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,51,50,0,325,0,982,6957154,975,0,0,0,0,0,0,0,0,0,0,975,7,32.6854,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,125,249,1,0,0,0,0,0,0,0,239,736,228,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,55273,59,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],608,608,0,0,0,10.4896,10.5205,13,95,568,458,531,5,1,0,OK,100,1,60,73,166.01,-1,45,78,80,1018,7107185,0,0,0,31.965,13,36,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,48,0,1018,7107185,1011,0,0,0,0,0,0,0,0,0,0,1011,7,31.965,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,125,249,0,0,0,0,0,0,0,0,248,763,237,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,56273,60,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],618,618,0,0,0,10.39,10.4361,53,96,568,458,531,5,1,0,OK,100,1,90,109,166.62,-2,45,77,80,1050,7240644,0,0,0,32.5302,12,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,46,0,1050,7240644,1043,0,0,0,0,0,0,0,0,0,0,1043,7,32.5302,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,25,0,0,0,0,0,0,0,124,249,0,0,0,0,0,0,0,0,256,787,244,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,57398,61,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],629,629,0,0,0,10.3262,10.4378,121,96,568,458,531,5,1,0,OK,100,1,120,136,166.79,-1,44,76,79,1084,7382394,0,0,0,32.3059,69,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,20,0,1084,7382394,1077,0,0,0,0,0,0,0,0,0,0,1077,7,32.3059,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,-25,25,0,0,0,0,0,0,0,125,249,1,0,0,0,0,0,0,0,264,813,252,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,58523,62,2,1,1,352.5,0,705,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,executor_call=1|command=streamon|result=OK|response=ok|elapsed_ms=0|timing_total_ms=0|recv_wait_ms=0|attempt_log=[attempt=1|send=OK|raw=ok|parsed=OK],642,642,0,0,0,10.853,11.6701,21,92,568,458,531,5,1,0,OK,100,1,140,147,167.16,-1,44,77,79,1122,7539414,0,0,0,33.7024,1,38,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,42,0,1122,7539414,1115,0,0,0,0,0,0,0,0,0,0,1115,7,33.7024,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,13,1,1,-25,-25,25,0,0,0,0,0,0,0,125,249,2,0,0,1,0,0,0,0,273,842,260,300,0,0,0,0,0,battery?,,ERROR,0,-1,-1
