test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,0,1,0,0,0,0,0,0,,,ERROR,,,,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-02T14:06:35.273,recording started | gui_csv=ON | state_recording=ON,DISCONNECTED,0,pitch,0,0,0,0,0,0,0,0,0,0,0,0,0,125,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,1,2,0,0,0,0,0,0,,,ERROR,,,,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,logging:start,,,DISCONNECTED,0,pitch,0,0,0,0,0,0,0,0,0,0,0,0,0,125,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,4690,3,0,0,0,0,0,0,,,ERROR,,,,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-02T14:06:39.963,initialize(attempt=1): OK,DISCONNECTED,0,pitch,0,0,0,0,0,0,0,0,0,0,0,0,0,120,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,5610,4,0,0,0,0,0,0,,,ERROR,,,,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-02T14:06:40.882,"command (enterSdkMode, attempt=1, probe=1): OK",CONNECTED,0,pitch,0,0,0,0,0,0,0,0,0,0,0,0,0,130,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,5612,5,0,0,0,0,0,0,,,ERROR,,,,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-02T14:06:40.885,state receiver start => OK,CONNECTED,0,pitch,0,1,0,0,0,0,0,0,0,0,0,0,0,130,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,5612,6,0,0,0,0,0,0,,,ERROR,,,,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-02T14:06:40.885,sdk keepalive start => OK,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,130,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,14304,7,0,0,0,0,0,0,,,ERROR,,,,90,90,0,0,0,10.1088,10.2609,96,98,121,0,0,0,0,0,OK,100,1,0,10,179.26,0,92,61,64,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-02T14:06:49.570,panel switched to Operation,CONNECTED,0,pitch,90,1,0,0,0,0,0,1,0,0,0,0,0,124,249,0,0,0,0,0,0,0,0,0,0,0,89,1,1,0,0,0,battery?,92,OK,38,3653,3653
,gui,,CONTROL_PANEL,17377,8,0,0,0,0,0,0,,,ERROR,,,,121,121,0,0,0,9.70523,10.0433,128,103,121,0,0,0,0,0,OK,100,1,0,10,179.43,0,92,62,65,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-02T14:06:52.650,"streamon (vision) => OK | response=""ok"" | state=CONNECTED",CONNECTED,0,pitch,31,1,0,0,0,0,0,1,0,0,0,0,0,170,250,0,0,0,0,0,0,0,0,0,0,0,120,2,2,0,0,0,battery?,92,OK,50,1676,1676
,gui,,CONTROL_PANEL,17377,9,1,1,0,100,100,100,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,121,121,0,0,0,9.70523,10.0433,128,103,121,0,0,0,0,0,OK,100,1,0,10,179.43,0,92,62,65,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,command:vision,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,170,250,0,0,0,0,0,0,0,0,0,0,0,120,2,2,0,0,0,battery?,92,OK,50,1676,1676
,gui,,CONTROL_PANEL,17378,10,1,1,0,100,100,100,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,121,121,0,0,0,9.70523,10.0433,129,103,121,0,0,0,0,0,OK,100,1,0,10,179.43,0,92,62,65,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-02T14:06:52.651,vision pipeline started (FFmpeg stream backend),CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,170,250,0,0,0,0,0,0,0,0,0,0,0,120,2,2,0,0,0,battery?,92,OK,50,1676,1676
