state_sequence,timestamp_ms,recording_elapsed_ms,steady_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_steady_elapsed_ms,rc_sequence
123,1783218796383,0,0,0,0,0,0,0,0,56,58,10,0,100,166.14,0,-5,7,-999,-1,0,0,0,,,,,,,,,
124,1783218796474,91,91,0,0,0,0,0,0,56,58,10,0,100,165.99,0,-4,7,-999,-1,0,0,0,,,,,,,,,
125,1783218796566,183,183,0,0,0,0,0,0,56,58,10,0,100,166.04,0,-5,8,-999,-1,0,0,0,,,,,,,,,
126,1783218796658,275,275,0,0,0,0,0,0,56,58,10,0,100,166.31,0,-5,8,-1000,-1,0,0,0,,,,,,,,,
127,1783218796750,367,367,0,0,0,0,0,0,56,58,10,0,100,166.13,0,-4,9,-1000,-1,0,0,0,,,,,,,,,
128,1783218796842,459,458,0,0,0,0,0,0,56,58,10,0,100,166.18,0,-4,8,-1000,-1,0,0,0,,,,,,,,,
129,1783218796933,550,550,0,0,0,0,0,0,56,58,10,0,100,166.18,0,-3,7,-999,-1,0,0,0,,,,,,,,,
130,1783218797025,642,642,0,0,0,0,0,0,56,58,10,0,100,166.18,0,-4,8,-999,-1,0,0,0,,,,,,,,,
131,1783218797117,734,734,0,0,0,0,0,0,56,59,10,0,100,166.15,0,-2,8,-1000,-1,0,0,0,,,,,,,,,
132,1783218797209,826,826,0,0,0,0,0,0,56,59,10,0,100,166.3,0,-4,9,-999,-1,0,0,0,,,,,,,,,
133,1783218797301,918,917,0,0,0,0,0,0,56,59,10,0,100,166.21,0,-5,8,-999,-1,0,0,0,,,,,,,,,
134,1783218797392,1009,1009,0,0,0,0,0,0,56,59,10,0,100,166.11,0,-5,9,-997,-1,0,0,0,,,,,,,,,
135,1783218797484,1101,1101,0,0,0,0,0,0,56,59,10,0,100,165.96,0,-5,8,-1000,-1,0,0,0,,,,,,,,,
