test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,last_command_elapsed_ms,last_command_age_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,21236,21,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,210,210,0,0,0,9.79745,9.83117,30,102,154,0,0,0,0,0,OK,100,1,0,10,186.38,0,82,69,71,631,9202747,0,0,0,30.0309,31,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,630,1,30.0309,960,720,21,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,battery?,82,OK,50,1000,1000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,22236,22,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,220,220,0,0,0,19.8419,11.8052,61,50,154,0,0,0,0,0,OK,100,1,0,10,186.44,0,82,69,72,661,9639917,0,0,0,30.0013,32,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,660,1,30.0013,960,720,22,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,battery?,82,OK,50,2000,2000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,23236,23,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,230,230,0,0,0,9.59161,9.88739,32,104,154,0,0,0,0,0,OK,100,1,0,10,186.27,0,82,69,71,691,10077408,0,0,0,29.9916,26,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,690,1,29.9916,960,720,23,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,battery?,82,OK,50,3000,3000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,24237,24,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,240,240,0,0,0,9.64774,9.80922,19,103,154,0,0,0,0,0,OK,100,1,0,10,185.86,0,82,69,72,721,10514877,0,0,0,30.012,28,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,720,1,30.012,960,720,24,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,battery?,82,OK,50,4000,4000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,25287,25,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,250,250,0,0,0,9.81666,9.83339,1,101,154,0,0,0,0,0,OK,100,1,0,10,185.59,0,82,70,72,751,10952452,0,0,0,30.3003,32,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,750,1,30.3003,960,720,25,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,battery?,82,OK,50,0,0
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,26287,26,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,260,260,0,0,0,9.80711,10.5785,82,101,154,0,0,0,0,0,OK,100,1,0,10,186.44,0,82,69,72,782,11398843,0,0,0,29.9835,25,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,781,1,29.9835,960,720,27,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,battery?,82,OK,50,1000,1000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,27287,27,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,270,270,0,0,0,9.83962,9.88961,62,101,154,0,0,0,0,0,OK,100,1,0,10,186.11,0,82,70,72,812,11836207,0,0,0,29.9477,26,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,811,1,29.9477,960,720,28,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,battery?,82,OK,50,2000,2000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,28287,28,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,280,280,0,0,0,9.80962,9.82461,41,101,154,0,0,0,0,0,OK,100,1,0,10,186.17,0,82,70,72,842,12273614,0,0,0,29.9921,26,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,841,1,29.9921,960,720,29,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,battery?,82,OK,50,3000,3000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,29287,29,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,290,290,0,0,0,9.25861,10.8983,65,108,154,0,0,0,0,0,OK,100,1,0,10,186.09,0,82,69,71,872,12711280,0,0,0,29.9295,26,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,871,1,29.9295,960,720,30,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,battery?,82,OK,50,4000,4000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,30337,30,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,300,300,0,0,0,9.80993,9.99757,52,101,154,0,0,0,0,0,OK,100,1,0,10,186.5,0,82,70,71,902,13148922,0,0,0,30.0007,27,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,901,1,30.0007,960,720,31,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,battery?,82,OK,50,0,0
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,31338,31,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,310,310,0,0,0,9.60845,9.77925,78,104,154,0,0,0,0,0,OK,100,1,0,10,185.88,0,81,70,71,934,13614373,0,0,0,29.9485,10,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,933,1,29.9485,960,720,32,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,battery?,82,OK,50,1000,1000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,32338,32,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,321,321,0,0,0,9.68404,10.3235,5,103,154,0,0,0,0,0,OK,100,1,0,10,186.01,0,81,70,71,964,14051877,0,0,0,30.0277,10,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,963,1,30.0277,960,720,33,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,battery?,82,OK,50,2000,2000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,33338,33,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,330,330,0,0,0,9.85312,9.87701,88,101,154,0,0,0,0,0,OK,100,1,0,10,186.35,0,81,70,72,994,14489393,0,0,0,30.0117,9,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,993,1,30.0117,960,720,34,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,battery?,82,OK,50,3000,3000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,34338,34,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,340,340,0,0,0,9.80371,9.83327,66,102,154,0,0,0,0,0,OK,100,1,0,10,186.35,0,81,70,72,1024,14926874,0,0,0,30.0228,7,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1023,1,30.0228,960,720,35,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,battery?,82,OK,50,4000,4000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,35342,35,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,350,350,0,0,0,9.67232,11.0369,96,103,154,0,0,0,0,0,OK,100,1,0,10,186.1,0,81,69,72,1054,15364429,0,0,0,30.0173,10,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1053,1,30.0173,960,720,36,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,battery?,81,OK,4,0,0
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,36342,36,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,360,360,0,0,0,9.90191,9.91301,77,100,154,0,0,0,0,0,OK,100,1,0,10,186.13,0,81,69,72,1084,15802198,0,0,0,30.0057,15,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1083,1,30.0057,960,720,37,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,battery?,81,OK,4,1000,1000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,37343,37,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,370,370,0,0,0,9.81662,9.81775,58,101,154,0,0,0,0,0,OK,100,1,0,10,186.03,0,81,69,72,1114,16239355,0,0,0,30.007,14,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1113,1,30.007,960,720,38,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,battery?,81,OK,4,2000,2000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,38343,38,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,380,380,0,0,0,9.71884,11.0527,87,102,154,0,0,0,0,0,OK,100,1,0,10,186.19,0,81,69,72,1144,16676950,0,0,0,29.9944,15,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1143,1,29.9944,960,720,39,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,battery?,81,OK,4,3000,3000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,39343,39,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,390,390,0,0,0,9.81187,9.95545,67,101,154,0,0,0,0,0,OK,100,1,0,10,186.25,0,81,70,72,1174,17114050,0,0,0,29.996,14,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1173,1,29.996,960,720,40,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,battery?,81,OK,4,4000,4000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,40346,40,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,400,400,0,0,0,9.66203,9.77135,44,103,154,0,0,0,0,0,OK,100,1,0,10,185.97,0,81,70,72,1204,17552153,0,0,0,30.0163,15,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1203,1,30.0163,960,720,41,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,battery?,81,OK,3,0,0
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,41346,41,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,410,410,0,0,0,10.0137,9.82997,31,99,154,0,0,0,0,0,OK,100,1,0,10,186,0,81,70,72,1234,17989562,0,0,0,30.0236,19,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1233,1,30.0236,960,720,42,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,battery?,81,OK,3,1000,1000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,42364,42,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,420,420,0,0,0,9.81314,10.1378,80,101,154,0,0,0,0,0,OK,100,1,0,10,186.19,0,81,70,72,1265,18442139,0,0,0,29.9601,2,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1264,1,29.9601,960,720,43,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,battery?,81,OK,3,2018,2018
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,43364,43,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,430,430,0,0,0,9.79484,9.8468,59,102,154,0,0,0,0,0,OK,100,1,0,10,185.86,0,81,70,72,1295,18879174,0,0,0,30.0057,3,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1294,1,30.0057,960,720,44,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,battery?,81,OK,3,3018,3018
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,44365,44,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,440,440,0,0,0,19.6344,11.7755,90,50,154,0,0,0,0,0,OK,100,1,0,10,186.14,0,81,70,72,1325,19317530,0,0,0,29.9814,2,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1324,1,29.9814,960,720,45,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,battery?,81,OK,3,4018,4018
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,45403,45,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,450,450,0,0,0,9.44892,9.87178,61,105,154,0,0,0,0,0,OK,100,1,0,10,186.44,0,81,70,72,1355,19755347,0,0,0,30.0029,4,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1354,1,30.0029,960,720,46,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,battery?,81,OK,56,0,0
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,46403,46,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,460,460,0,0,0,10.339,9.88585,86,96,154,0,0,0,0,0,OK,100,1,0,10,186.26,0,81,69,73,1386,20208284,0,0,0,30.0061,6,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1385,1,30.0061,960,720,47,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,battery?,81,OK,56,1000,1000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,47403,47,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,470,470,0,0,0,9.80561,9.84907,68,101,154,0,0,0,0,0,OK,100,1,0,10,186.57,0,81,70,72,1416,20645618,0,0,0,30.0072,7,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1415,1,30.0072,960,720,48,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,battery?,81,OK,56,2000,2000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,48403,48,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,480,480,0,0,0,9.79568,10.3917,99,102,154,0,0,0,0,0,OK,100,1,0,10,186.6,0,81,69,73,1446,21083382,0,0,0,30.0031,7,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1445,1,30.0031,960,720,49,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,battery?,81,OK,56,3000,3000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,49403,49,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,490,490,0,0,0,9.64769,9.84696,77,103,154,0,0,0,0,0,OK,100,1,0,10,186.1,0,81,70,72,1476,21520862,0,0,0,30.0071,7,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1475,1,30.0071,960,720,50,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,battery?,81,OK,56,4000,4000
E4-VIDEO-CLI-NATIVE-R03,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 3 of 3; no pcap,VIDEO_WATCH,50447,50,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,500,500,0,0,0,9.80318,9.81466,58,102,154,0,0,0,0,0,OK,100,1,0,10,186.25,0,81,70,72,1506,21958670,0,0,0,30.0016,7,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1505,1,30.0016,960,720,51,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,battery?,81,OK,44,0,0
