test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,last_command_elapsed_ms,last_command_age_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,1,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,763,763,0,0,0,10.2292,9.84662,11,97,178,0,0,0,0,0,OK,100,1,80,88,216.5,0,59,74,76,2289,38146452,0,0,0,29.9184,16,0,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,3091,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-16T11:13:44.663,recording cleared,CONNECTED,0,pitch,0,1,1,0,0,0,0,0,0,0,0,0,0,124,250,2,0,0,1,0,0,0,0,655,1632,591,300,5,5,0,1,0,battery?,82,OK,56,51495,51495
,gui,,CONTROL_PANEL,1,2,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,763,763,0,0,0,10.2292,9.84662,11,97,178,0,0,0,0,0,OK,100,1,80,88,216.5,0,59,74,76,2289,38146452,0,0,0,29.9184,16,0,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,3092,0,0,0,0,0,0,0,0,0,0,OK,0,,0,logging:clear,,,CONNECTED,0,pitch,0,1,1,0,0,0,0,0,0,0,0,0,0,124,250,2,0,0,1,0,0,0,0,655,1632,591,300,5,5,0,1,0,battery?,82,OK,56,51495,51495
,gui,,CONTROL_PANEL,1106,3,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,773,773,0,0,0,9.17639,9.68863,90,108,178,0,0,0,0,0,OK,100,1,80,88,216.84,0,58,74,76,2322,38697234,0,0,0,29.99,23,56,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,4196,0,2320,2,29.99,960,720,78,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,1,0,0,0,0,0,0,0,0,0,0,124,250,2,0,0,1,0,0,0,0,664,1656,599,300,5,5,0,1,0,battery?,82,OK,56,52600,52600
,gui,,CONTROL_PANEL,1859,4,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,781,781,0,0,0,10.0807,9.85546,35,99,178,0,0,0,0,0,OK,100,1,80,88,216.67,0,58,74,76,2345,39073022,0,0,0,29.9976,10,56,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,4950,0,2320,2,29.99,960,720,78,0,1,0,OK,0,,0,log,2026-07-16T11:13:46.505,panel switched to Operation,CONNECTED,0,pitch,2,1,1,0,0,0,0,0,0,0,0,0,0,126,249,1,0,0,0,0,0,0,0,671,1672,606,300,5,5,0,1,0,battery?,82,OK,56,53353,53353
,gui,,CONTROL_PANEL,2106,5,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,783,783,0,0,0,9.80853,9.8369,78,101,178,0,0,0,0,0,OK,100,1,80,88,216.77,0,58,74,76,2353,39213894,0,0,0,29.9749,26,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,5197,0,2350,2,29.9749,960,720,79,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,1,0,0,0,0,0,0,0,0,0,0,125,249,2,0,0,1,1,0,0,0,673,1677,607,300,5,5,0,1,0,battery?,82,OK,56,53600,53600
,gui,,CONTROL_PANEL,3231,6,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,795,795,0,0,0,9.79552,10.834,30,102,178,0,0,0,0,0,OK,100,1,80,88,216.58,0,57,74,76,2386,39763633,0,0,0,30.0657,18,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,6321,0,2384,2,30.0657,960,720,80,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,1,0,0,0,0,0,0,0,0,0,0,124,249,1,0,0,1,1,0,0,0,682,1702,616,300,5,5,0,1,0,battery?,82,OK,56,54725,54725
,gui,,CONTROL_PANEL,4356,7,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,806,806,0,0,0,10.0918,9.93199,29,99,178,0,0,0,0,0,OK,100,1,80,90,216.72,0,57,73,77,2420,40330346,0,0,0,30.0332,5,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,7446,0,2418,2,30.0332,960,720,81,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,1,0,0,0,0,0,0,0,0,0,0,124,250,2,0,0,1,1,0,0,0,693,1725,625,300,5,5,0,1,0,battery?,82,OK,56,55850,55850
,gui,,CONTROL_PANEL,5356,8,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,815,815,0,0,0,9.16908,52.4158,57,109,219,0,0,0,0,0,OK,100,1,80,89,216.84,0,56,75,77,2436,40586393,0,0,0,26.3776,80,16,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,51,50,0,8446,0,2434,2,26.3776,960,720,82,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,1,0,0,0,0,0,0,0,0,0,0,124,249,0,0,0,1,1,0,0,0,699,1735,631,300,5,5,0,1,0,battery?,82,OK,56,56850,56850
,gui,,CONTROL_PANEL,6481,9,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,827,827,0,0,0,8.80978,13.1986,11,113,219,0,0,0,0,0,OK,100,1,80,87,216.38,0,56,74,77,2475,41155771,0,0,0,29.0003,36,39,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,9571,0,2472,2,29.0003,960,720,83,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,1,0,0,0,0,0,0,0,0,0,0,125,249,2,0,0,1,1,0,0,0,709,1763,640,300,5,5,0,1,0,battery?,82,OK,56,57975,57975
,gui,,CONTROL_PANEL,7606,10,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,838,838,0,0,0,9.76096,10.1136,27,102,219,0,0,0,0,0,OK,100,1,80,88,216.5,0,56,73,77,2508,41637112,0,0,0,29.3109,22,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK; rc=OK,OK,OK,OK,OK,50,50,0,10696,0,2506,2,29.3109,960,720,84,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,1,0,0,0,0,0,0,0,0,0,0,125,250,2,0,0,1,1,0,0,0,719,1787,649,300,5,5,0,1,0,battery?,82,OK,56,59100,59100
