test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,last_command_elapsed_ms,last_command_age_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,1,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,23,23,0,0,0,9.79238,10.0655,16,102,103,0,0,0,0,0,OK,100,1,0,10,187.64,0,61,68,71,56,933762,0,0,0,38.3446,5,0,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-10T13:49:18.327,recording started | gui_csv=ON | state_recording=ON,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,12,37,12,22,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,1,2,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,23,23,0,0,0,9.79238,10.0655,16,102,103,0,0,0,0,0,OK,100,1,0,10,187.64,0,61,68,71,56,933762,0,0,0,38.3446,5,0,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,OK,0,,0,logging:start,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,12,37,12,22,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,1101,3,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,33,33,0,0,0,9.6007,9.80647,93,104,104,0,0,0,0,0,OK,100,1,0,10,187.49,0,61,68,71,89,1483764,0,0,0,35.3243,2,89,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,82,7,35.3243,960,720,3,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,0,1,0,0,0,0,22,60,20,32,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,2225,4,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,44,44,0,0,0,9.82677,9.79781,96,101,104,0,0,0,0,0,OK,100,1,0,10,187.63,0,61,68,71,123,2050111,0,0,0,33.4152,28,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,115,7,33.4152,960,720,4,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,31,84,29,44,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,3226,5,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,55,55,0,0,0,9.89136,10.0694,25,101,104,0,0,0,0,0,OK,100,1,0,10,187.38,0,61,69,70,152,2533690,0,0,0,32.1681,29,29,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,145,7,32.1681,960,720,5,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,40,105,36,55,1,1,0,0,0,battery?,61,OK,51,433,433
,gui,,CONTROL_PANEL,4351,6,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,66,66,0,0,0,9.81333,9.82168,27,101,104,0,0,0,0,0,OK,100,1,0,10,187.53,0,61,68,71,187,3116887,0,0,0,31.1258,11,35,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,180,7,31.1258,960,720,6,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,0,1,0,0,0,0,51,129,45,65,1,1,0,0,0,battery?,61,OK,51,1558,1558
,gui,,CONTROL_PANEL,5476,7,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,77,77,0,0,0,9.80623,9.811,30,101,104,0,0,0,0,0,OK,100,1,0,10,187.39,0,61,68,71,220,3657607,0,0,0,30.7527,9,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,213,7,30.7527,960,720,8,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,60,153,54,77,1,1,0,0,0,battery?,61,OK,51,2683,2683
,gui,,CONTROL_PANEL,6476,8,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,87,87,0,0,0,9.77506,10.0522,61,102,104,0,0,0,0,0,OK,100,1,0,10,187.57,0,61,68,71,250,4157686,0,0,0,30.4848,10,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,243,7,30.4848,960,720,9,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,69,174,60,87,1,1,0,0,0,battery?,61,OK,51,3683,3683
,gui,,CONTROL_PANEL,7600,9,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,98,98,0,0,0,9.81902,9.83783,64,101,104,0,0,0,0,0,OK,100,1,0,10,187.4,0,61,69,70,284,4729004,0,0,0,30.2677,1,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,277,7,30.2677,960,720,10,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,0,1,0,0,0,0,79,198,69,97,1,1,0,0,0,battery?,61,OK,51,4808,4808
,gui,,CONTROL_PANEL,8726,10,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,110,110,0,0,0,19.6379,11.7739,16,50,104,0,0,0,0,0,OK,100,1,0,10,187.48,0,61,68,71,317,5282454,0,0,0,30.1813,28,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,310,7,30.1813,960,720,11,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,88,222,78,110,2,2,0,0,0,battery?,61,OK,49,883,883
,gui,,CONTROL_PANEL,9726,11,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,119,119,0,0,0,9.75883,10.0581,98,102,104,0,0,0,0,0,OK,100,1,0,10,187.77,0,61,68,70,347,5782266,0,0,0,30.0453,30,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,340,7,30.0453,960,720,12,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,126,250,1,0,0,1,0,0,0,0,97,243,85,119,2,2,0,0,0,battery?,61,OK,49,1883,1883
,gui,,CONTROL_PANEL,10850,12,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,130,130,0,0,0,9.79993,9.83313,101,102,105,0,0,0,0,0,OK,100,1,0,10,187.68,0,61,69,71,381,6350090,0,0,0,30.0728,19,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,374,7,30.0728,960,720,13,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,107,267,94,129,2,2,0,0,0,battery?,61,OK,49,3008,3008
,gui,,CONTROL_PANEL,11851,13,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,140,140,0,0,0,9.98409,9.82206,80,100,107,0,0,0,0,0,OK,100,1,0,10,187.59,0,61,68,70,411,6850186,0,0,0,29.9875,19,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,404,7,29.9875,960,720,14,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,116,288,102,139,2,2,0,0,0,battery?,61,OK,49,4008,4008
,gui,,CONTROL_PANEL,12976,14,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,152,152,0,0,0,9.83138,10.2064,22,101,119,0,0,0,0,0,OK,100,1,0,10,187.52,0,61,69,72,445,7416975,0,0,0,30.0264,10,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,438,7,30.0264,960,720,15,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,126,312,111,152,3,3,0,0,0,battery?,61,OK,65,67,67
,gui,,CONTROL_PANEL,14101,15,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,163,163,0,0,0,8.93947,9.68916,14,111,119,0,0,0,0,0,OK,100,1,0,10,187.77,0,61,69,71,479,7983968,0,0,0,30.004,1,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,472,7,30.004,960,720,16,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,135,337,120,162,3,3,0,0,0,battery?,61,OK,65,1192,1192
,gui,,CONTROL_PANEL,15226,16,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,174,174,0,0,0,9.79835,11.3609,77,102,119,0,0,0,0,0,OK,100,1,0,10,187.51,0,61,68,71,513,8550450,0,0,0,29.9958,30,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,505,7,29.9958,960,720,17,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,145,360,129,174,3,3,0,0,0,battery?,61,OK,65,2317,2317
,gui,,CONTROL_PANEL,16351,17,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,185,185,0,0,0,9.81134,9.95227,80,101,119,0,0,0,0,0,OK,100,1,0,10,187.69,0,60,69,71,547,9117191,0,0,0,29.9975,14,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,540,7,29.9975,960,720,18,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,155,385,138,184,3,3,0,0,0,battery?,61,OK,65,3442,3442
,gui,,CONTROL_PANEL,17476,18,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,196,196,0,0,0,9.72353,9.80072,82,102,119,0,0,0,0,0,OK,100,1,0,10,188.06,0,60,68,71,580,9657591,0,0,0,30.0373,11,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,573,7,30.0373,960,720,20,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,124,249,2,0,0,1,0,0,0,0,165,408,146,196,3,3,0,0,0,battery?,61,OK,65,4567,4567
,gui,,CONTROL_PANEL,18601,19,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,208,208,0,0,0,10.0903,10.4046,24,99,119,0,0,0,0,0,OK,100,1,0,10,187.76,0,60,69,71,614,10229277,0,0,0,30.0081,0,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,607,7,30.0081,960,720,21,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,0,1,0,0,0,0,175,432,155,206,4,4,0,0,0,battery?,60,OK,50,642,642
,gui,,CONTROL_PANEL,19726,20,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,219,219,0,0,0,9.80612,9.88115,37,101,119,0,0,0,0,0,OK,100,1,0,10,188.4,0,60,69,71,647,10782340,0,0,0,30.0071,23,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,640,7,30.0071,960,720,22,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,184,456,163,219,4,4,0,0,0,battery?,60,OK,50,1767,1767
,gui,,CONTROL_PANEL,20726,21,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,229,229,0,0,0,9.80401,9.81243,17,101,119,0,0,0,0,0,OK,100,1,0,10,187.65,0,60,69,70,678,11299731,0,0,0,30.04,26,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,670,7,30.04,960,720,23,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,193,477,171,229,4,4,0,0,0,battery?,60,OK,50,2767,2767
,gui,,CONTROL_PANEL,21726,22,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,239,239,0,0,0,9.74989,11.0076,46,102,119,0,0,0,0,0,OK,100,1,0,10,188.07,0,60,68,71,707,11782732,0,0,0,30.0213,28,29,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,700,7,30.0213,960,720,24,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,2,0,0,1,0,0,0,0,202,498,179,239,4,4,0,0,0,battery?,60,OK,50,3767,3767
,gui,,CONTROL_PANEL,22726,23,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,249,249,0,0,0,9.75425,9.92898,27,102,119,0,0,0,0,0,OK,100,1,0,10,188.07,0,60,68,71,738,12299210,0,0,0,29.9825,29,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,730,7,29.9825,960,720,25,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,211,519,187,249,4,4,0,0,0,battery?,60,OK,50,4767,4767
,gui,,CONTROL_PANEL,23726,24,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,259,259,0,0,0,9.79509,9.81985,8,102,119,0,0,0,0,0,OK,100,1,0,10,188.04,0,60,68,71,768,12799584,0,0,0,29.9857,29,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,760,7,29.9857,960,720,26,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,2,0,0,1,0,0,0,0,220,540,195,259,5,5,0,0,0,battery?,60,OK,45,722,722
,gui,,CONTROL_PANEL,24850,25,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,270,270,0,0,0,9.77493,11.7342,57,102,119,0,0,0,0,0,OK,100,1,0,10,188.46,0,60,68,71,801,13350591,0,0,0,30.0157,18,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,794,7,30.0157,960,720,27,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,229,565,204,269,5,5,0,0,0,battery?,60,OK,45,1846,1846
,gui,,CONTROL_PANEL,25976,26,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,281,281,0,0,0,9.8548,9.98432,60,101,119,0,0,0,0,0,OK,100,1,0,10,188.15,0,60,69,71,835,13917212,0,0,0,30.0032,11,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,828,7,30.0032,960,720,28,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,2,0,0,1,0,0,0,0,238,590,211,281,5,5,0,0,0,battery?,60,OK,45,2972,2972
,gui,,CONTROL_PANEL,26976,27,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,291,291,0,0,0,9.7994,9.8467,40,102,119,0,0,0,0,0,OK,100,1,0,10,188.18,0,60,69,71,865,14417262,0,0,0,30.0059,14,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,858,7,30.0059,960,720,29,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,246,612,219,291,5,5,0,0,0,battery?,60,OK,45,3972,3972
,gui,,CONTROL_PANEL,28101,28,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,302,302,0,0,0,9.80974,11.0658,94,101,119,0,0,0,0,0,OK,100,1,0,10,188.12,0,60,69,71,899,14984349,0,0,0,29.9455,1,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,892,7,29.9455,960,720,30,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,256,636,228,300,6,6,0,0,0,battery?,60,OK,2,94,94
,gui,,CONTROL_PANEL,29226,29,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,313,313,0,0,0,9.77575,9.90579,97,102,119,0,0,0,0,0,OK,100,1,0,10,188.14,0,60,69,71,933,15550837,0,0,0,30.0195,29,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,925,7,30.0195,960,720,31,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,0,1,0,0,0,0,266,659,237,300,6,6,0,0,0,battery?,60,OK,2,1219,1219
,gui,,CONTROL_PANEL,30226,30,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,323,323,0,0,0,9.80269,9.82166,77,102,119,0,0,0,0,0,OK,100,1,0,10,187.74,0,60,69,71,963,16050855,0,0,0,30.0174,31,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,955,7,30.0174,960,720,32,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,275,680,244,300,6,6,0,0,0,battery?,60,OK,2,2219,2219
,gui,,CONTROL_PANEL,31351,31,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,335,335,0,0,0,9.73709,10.4781,28,102,119,0,0,0,0,0,OK,100,1,0,10,187.82,0,60,68,70,997,16617479,0,0,0,29.9977,13,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,990,7,29.9977,960,720,33,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,250,0,0,0,1,0,0,0,0,285,705,252,300,6,6,0,0,0,battery?,60,OK,2,3344,3344
,gui,,CONTROL_PANEL,32476,32,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,346,346,0,0,0,9.4822,9.80639,28,105,119,0,0,0,0,0,OK,100,1,0,10,188.15,0,60,69,72,1030,17158502,0,0,0,30.322,11,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1023,7,30.322,960,720,35,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,126,250,2,0,0,1,0,0,0,0,295,728,260,300,6,6,0,0,0,battery?,60,OK,2,4469,4469
,gui,,CONTROL_PANEL,33601,33,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,357,357,0,0,0,9.77863,9.81307,32,102,119,0,0,0,0,0,OK,100,1,0,10,188.33,0,60,69,72,1064,17729752,0,0,0,29.9997,3,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1057,7,29.9997,960,720,36,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,304,753,268,300,7,7,0,0,0,battery?,60,OK,51,542,542
,gui,,CONTROL_PANEL,34726,34,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,368,368,0,0,0,9.82039,11.0607,87,101,119,0,0,0,0,0,OK,100,1,0,10,188.06,0,60,69,70,1098,18299625,0,0,0,29.9722,30,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,1090,7,29.9722,960,720,37,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,0,1,0,0,0,0,313,777,277,300,7,7,0,0,0,battery?,60,OK,51,1668,1668
