state_sequence,timestamp_ms,recording_elapsed_ms,steady_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_steady_elapsed_ms,rc_sequence
23,1783702158414,0,0,0,-2,-2,0,0,0,68,71,10,0,61,187.54,0,-5,47,-998,-1,0,0,0,,,,,,,,,
24,1783702158516,102,102,0,-2,-2,0,0,0,68,71,10,0,61,187.34,0,-3,47,-998,-1,0,0,0,,,,,,,,,
25,1783702158618,204,203,0,-2,-2,0,0,0,68,71,10,0,61,187.26,0,-2,47,-1000,-1,0,0,0,,,,,,,,,
26,1783702158721,307,307,0,-2,-2,0,0,0,68,71,10,0,61,187.71,0,-2,46,-996,-1,0,0,0,,,,,,,,,
27,1783702158824,410,410,0,-2,-2,0,0,0,68,71,10,0,61,187.57,0,-4,45,-996,-1,0,0,0,,,,,,,,,
28,1783702158928,514,514,0,-2,-2,0,0,0,68,71,10,0,61,187.3,0,-4,46,-998,-1,0,0,0,,,,,,,,,
29,1783702159030,616,616,0,-2,-2,0,0,0,68,71,10,0,61,187.41,0,-4,48,-998,-1,0,0,0,,,,,,,,,
30,1783702159129,715,714,0,-2,-2,0,0,0,68,71,10,0,61,187.5,0,-3,46,-1000,-1,0,0,0,,,,,,,,,
31,1783702159231,817,816,0,-2,-2,0,0,0,68,71,10,0,61,187.46,0,-3,45,-998,-1,0,0,0,,,,,,,,,
32,1783702159335,921,921,0,-2,-2,0,0,0,68,71,10,0,61,187.49,0,-4,47,-999,-1,0,0,0,,,,,,,,,
33,1783702159435,1021,1021,0,-2,-2,0,0,0,68,71,10,0,61,187.35,0,-2,47,-996,-1,0,0,0,,,,,,,,,
34,1783702159537,1123,1123,0,-2,-2,0,0,0,68,71,10,0,61,187.41,0,-2,45,-1000,-1,0,0,0,,,,,,,,,
35,1783702159639,1225,1224,0,-2,-2,0,0,0,68,71,10,0,61,187.86,0,-2,45,-997,-1,0,0,0,,,,,,,,,
36,1783702159741,1327,1327,0,-2,-2,0,0,0,68,71,10,0,61,187.6,0,-1,44,-996,-1,0,0,0,,,,,,,,,
37,1783702159843,1429,1428,0,-2,-2,0,0,0,68,71,10,0,61,187.37,0,-3,48,-1001,-1,0,0,0,,,,,,,,,
38,1783702159945,1531,1531,0,-2,-2,0,0,0,68,71,10,0,61,187.5,0,-3,45,-1000,-1,0,0,0,,,,,,,,,
39,1783702160047,1633,1633,0,-2,-2,0,0,0,68,71,10,0,61,187.57,0,-3,45,-1000,-1,0,0,0,,,,,,,,,
40,1783702160149,1735,1734,0,-2,-2,0,0,0,68,71,10,0,61,187.59,0,-1,45,-997,-1,0,0,0,,,,,,,,,
41,1783702160251,1837,1836,0,-2,-2,0,0,0,68,71,10,0,61,187.65,0,-2,46,-994,-1,0,0,0,,,,,,,,,
42,1783702160354,1940,1940,0,-2,-2,0,0,0,68,71,10,0,61,187.56,0,-2,47,-999,-1,0,0,0,,,,,,,,,
43,1783702160456,2042,2041,0,-2,-2,0,0,0,68,71,10,0,61,187.63,0,-2,46,-1000,-1,0,0,0,,,,,,,,,
44,1783702160558,2144,2144,0,-2,-2,0,0,0,68,71,10,0,61,187.3,0,-1,46,-997,-1,0,0,0,,,,,,,,,
45,1783702160609,2195,2194,0,-2,-2,0,0,0,68,71,10,0,61,187.24,0,-1,47,-997,-1,0,0,0,,,,,,,,,
46,1783702160711,2297,2296,0,-2,-2,0,0,0,68,71,10,0,61,187.42,0,0,46,-997,-1,0,0,0,,,,,,,,,
47,1783702160813,2399,2398,0,-2,-2,0,0,0,68,71,10,0,61,187.54,0,-4,45,-1001,-1,0,0,0,,,,,,,,,
48,1783702160915,2501,2500,0,-2,-2,0,0,0,68,71,10,0,61,187.38,0,-2,48,-998,-1,0,0,0,,,,,,,,,
49,1783702161017,2603,2602,0,-2,-2,0,0,0,68,71,10,0,61,187.58,0,-3,47,-997,-1,0,0,0,,,,,,,,,
50,1783702161120,2706,2705,0,-2,-2,0,0,0,68,71,10,0,61,187.62,0,-1,46,-998,-1,0,0,0,,,,,,,,,
51,1783702161222,2808,2808,0,-2,-2,0,0,0,69,70,10,0,61,187.46,0,-2,46,-996,-1,0,0,0,,,,,,,,,
52,1783702161324,2910,2910,0,-2,-2,0,0,0,69,70,10,0,61,187.17,0,-1,46,-999,-1,0,0,0,,,,,,,,,
53,1783702161427,3013,3012,0,-2,-2,0,0,0,69,70,10,0,61,187.41,0,-3,45,-998,-1,0,0,0,,,,,,,,,
54,1783702161528,3114,3113,0,-2,-2,0,0,0,69,70,10,0,61,187.38,0,-4,45,-995,-1,0,0,0,,,,,,,,,
55,1783702161630,3216,3215,0,-2,-2,0,0,0,69,70,10,0,61,187.55,0,-4,46,-995,-1,0,0,0,,,,,,,,,
56,1783702161732,3318,3317,0,-2,-2,0,0,0,69,70,10,0,61,187.34,0,-4,45,-1000,-1,0,0,0,,,,,,,,,
57,1783702161834,3420,3419,0,-2,-2,0,0,0,69,70,10,0,61,187.46,0,-1,48,-1001,-1,0,0,0,,,,,,,,,
58,1783702161936,3522,3521,0,-2,-2,0,0,0,69,70,10,0,61,187.26,0,-3,44,-999,-1,0,0,0,,,,,,,,,
59,1783702162038,3624,3623,0,-2,-2,0,0,0,69,70,10,0,61,187.11,0,-4,47,-996,-1,0,0,0,,,,,,,,,
60,1783702162141,3727,3726,0,-2,-2,0,0,0,69,70,10,0,61,187.36,0,-3,46,-998,-1,0,0,0,,,,,,,,,
61,1783702162243,3829,3828,0,-2,-2,0,0,0,68,71,10,0,61,187.37,0,-5,46,-1000,-1,0,0,0,,,,,,,,,
62,1783702162345,3931,3930,0,-2,-2,0,0,0,68,71,10,0,61,187.18,0,-3,45,-1001,-1,0,0,0,,,,,,,,,
63,1783702162447,4033,4032,0,-2,-2,0,0,0,68,71,10,0,61,187.39,0,-2,45,-998,-1,0,0,0,,,,,,,,,
64,1783702162549,4135,4134,0,-2,-2,0,0,0,68,71,10,0,61,187.51,0,-4,45,-998,-1,0,0,0,,,,,,,,,
65,1783702162651,4237,4236,0,-2,-2,0,0,0,68,71,10,0,61,187.53,0,-5,47,-999,-1,0,0,0,,,,,,,,,
66,1783702162753,4339,4339,0,-2,-2,0,0,0,68,71,10,0,61,187.62,0,-2,47,-1000,-1,0,0,0,,,,,,,,,
