test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,last_command_elapsed_ms,last_command_age_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,2,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,52,52,0,0,0,9.81036,9.83352,23,101,123,0,0,0,0,0,OK,100,1,0,10,216.53,0,59,83,85,143,1787530,0,0,0,32.1781,25,0,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-16T11:16:25.191,recording started | gui_csv=ON | state_recording=ON,CONNECTED,1,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,37,94,33,51,1,1,0,0,0,battery?,59,OK,50,176,176
,gui,,CONTROL_PANEL,2,2,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,52,52,0,0,0,9.81036,9.83352,23,101,123,0,0,0,0,0,OK,100,1,0,10,216.53,0,59,83,85,143,1787530,0,0,0,32.1781,25,0,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,OK,0,,0,logging:start,,,CONNECTED,1,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,37,94,33,51,1,1,0,0,0,battery?,59,OK,50,176,176
,gui,,CONTROL_PANEL,1054,3,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,63,63,0,0,0,9.80315,10.1391,3,102,123,0,0,0,0,0,OK,100,1,0,10,216.41,0,59,82,86,175,2187563,0,0,0,31.3858,9,175,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,163,12,31.3858,960,720,6,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,1,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,46,117,41,61,1,1,0,0,0,battery?,59,OK,50,1228,1228
,gui,,CONTROL_PANEL,2179,4,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,74,74,0,0,0,9.74726,9.82228,5,102,123,0,0,0,0,0,OK,100,1,0,10,216.08,0,59,83,85,209,2612555,0,0,0,30.8933,2,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,197,12,30.8933,960,720,7,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,1,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,56,141,50,73,1,1,0,0,0,battery?,59,OK,50,2353,2353
,gui,,CONTROL_PANEL,3179,5,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,84,84,0,0,0,9.68505,10.5859,36,103,123,0,0,0,0,0,OK,100,1,0,10,216.14,0,59,82,86,239,2987658,0,0,0,30.5691,2,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,227,12,30.5691,960,720,8,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,1,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,65,162,58,84,1,1,0,0,0,battery?,59,OK,50,3353,3353
,gui,,CONTROL_PANEL,4179,6,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,94,94,0,0,0,9.83295,9.92795,17,101,123,0,0,0,0,0,OK,100,1,0,10,215.81,0,59,83,85,269,3362678,0,0,0,30.3568,3,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,257,12,30.3568,960,720,9,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,1,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,74,183,66,93,1,1,0,0,0,battery?,59,OK,50,4353,4353
,gui,,CONTROL_PANEL,5304,7,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,105,105,0,0,0,19.5331,11.9064,71,51,123,0,0,0,0,0,OK,100,1,0,10,216.13,0,59,83,85,302,3775262,0,0,0,30.2386,28,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,290,12,30.2386,960,720,10,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,1,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,83,207,75,103,2,2,0,0,0,battery?,59,OK,62,415,415
,gui,,CONTROL_PANEL,6305,8,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,115,115,0,0,0,9.80636,10.0328,51,101,123,0,0,0,0,0,OK,100,1,0,10,215.9,0,59,84,86,332,4150243,0,0,0,29.9454,27,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,320,12,29.9454,960,720,11,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,1,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,0,1,0,0,0,0,92,228,82,114,2,2,0,0,0,battery?,59,OK,62,1416,1416
,gui,,CONTROL_PANEL,6809,9,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,120,120,0,0,0,9.79474,9.87738,46,102,123,0,0,0,0,0,OK,100,1,0,10,215.62,0,59,84,86,348,4349519,0,0,0,30.1471,32,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,320,12,29.9454,960,720,11,0,1,0,OK,0,,0,log,2026-07-16T11:16:31.999,takeoff confirmed by user,CONNECTED,1,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,250,2,0,0,1,0,0,0,0,97,238,87,118,2,2,0,0,0,battery?,59,OK,62,1920,1920
,gui,,CONTROL_PANEL,6809,10,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,120,120,0,0,0,9.79474,9.87738,46,102,123,0,0,0,0,0,OK,100,1,0,10,215.62,0,59,84,86,348,4349519,0,0,0,30.1471,32,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,320,12,29.9454,960,720,11,0,1,0,OK,0,,0,critical-command:begin:takeoff,,,CONNECTED,1,pitch,0,1,0,0,0,0,0,1,0,1,0,0,0,125,250,2,0,0,1,0,0,0,0,97,238,87,118,2,2,0,0,0,battery?,59,OK,62,1920,1920
