state_sequence,timestamp_ms,recording_elapsed_ms,steady_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_steady_elapsed_ms,rc_sequence
763,1784211224754,73,72,0,0,-1,0,0,0,74,76,88,80,59,216.82,48,-27,-5,-1010,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211224731,50,882
764,1784211224856,175,174,0,0,-1,0,0,0,74,76,87,80,59,216.74,48,-2,-11,-1006,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211224831,150,884
765,1784211224958,277,276,0,0,-1,0,0,0,74,76,87,80,59,216.53,48,3,-16,-1007,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211224932,250,886
766,1784211225060,379,378,0,0,-1,0,0,0,74,76,87,80,59,216.6,48,-3,-12,-1015,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211225032,350,888
767,1784211225162,481,480,0,0,0,0,0,0,74,76,87,80,58,216.76,48,-15,0,-1004,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211225132,451,890
768,1784211225264,583,582,0,0,0,0,0,0,74,76,87,80,58,216.64,49,-25,-14,-997,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211225233,552,892
769,1784211225366,685,684,0,0,0,0,0,0,74,76,87,80,58,216.53,49,7,-8,-1023,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211225333,652,894
770,1784211225468,787,786,0,0,0,0,0,0,74,76,87,80,58,216.99,49,-17,0,-992,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211225433,752,896
771,1784211225570,889,888,0,0,0,0,0,0,74,76,88,80,58,216.51,49,-13,-8,-975,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211225533,852,898
772,1784211225679,998,997,0,0,0,0,0,0,74,76,88,80,58,216.84,49,-20,0,-966,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211225634,952,900
773,1784211225778,1097,1097,0,0,0,0,0,0,74,76,88,80,58,216.7,49,-10,-2,-1000,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211225734,1053,902
774,1784211225882,1201,1200,0,0,0,0,0,0,74,76,88,80,58,216.72,49,21,-29,-993,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211225834,1153,904
775,1784211225978,1297,1297,0,0,0,0,0,0,74,76,88,80,58,216.71,49,9,-16,-989,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211225934,1253,906
776,1784211226085,1404,1403,0,0,0,0,0,0,74,76,88,80,58,216.58,49,-3,-22,-994,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211226085,1403,909
777,1784211226182,1501,1500,0,0,0,0,0,0,74,76,88,80,58,216.68,49,20,-20,-1002,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211226135,1454,910
778,1784211226284,1603,1602,0,0,0,0,0,0,74,76,87,80,58,216.55,50,6,-21,-985,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211226235,1554,912
779,1784211226388,1707,1707,0,0,0,0,0,0,74,76,88,80,58,216.77,50,1,-13,-1009,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211226386,1704,915
780,1784211226488,1807,1806,0,1,0,0,0,0,74,76,88,80,58,216.67,50,-24,-34,-1016,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211226486,1805,917
781,1784211226590,1909,1908,0,1,0,0,0,0,74,76,88,80,58,216.62,50,9,2,-988,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211226586,1905,919
782,1784211226692,2011,2010,0,1,0,0,0,0,74,76,88,80,58,216.77,50,-15,-17,-981,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211226687,2005,921
783,1784211226794,2113,2112,0,1,0,0,0,0,74,76,88,80,58,216.61,50,2,-35,-990,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211226787,2105,923
784,1784211226896,2215,2214,0,1,0,0,0,0,74,76,87,80,58,216.84,50,5,17,-1022,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211226887,2206,925
785,1784211226998,2317,2316,0,1,0,0,0,0,74,76,87,80,58,216.81,50,-19,-24,-1028,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211226987,2306,927
786,1784211227100,2419,2418,0,1,0,0,0,0,74,76,87,80,57,217.2,50,-2,2,-1006,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211227087,2406,929
787,1784211227202,2521,2520,0,1,0,0,0,0,74,76,87,80,57,216.59,50,-7,-18,-1030,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211227188,2506,931
788,1784211227259,2578,2578,0,1,0,0,0,0,74,76,87,80,57,216.47,51,-18,-25,-1025,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211227238,2556,932
789,1784211227406,2725,2724,0,1,0,0,0,0,74,76,87,80,57,216.44,51,-10,-8,-987,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211227388,2707,935
790,1784211227457,2776,2775,0,1,0,0,0,0,74,76,87,80,57,216.75,51,14,-2,-1050,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211227438,2757,936
791,1784211227564,2883,2882,0,1,0,0,0,0,74,76,87,80,57,216.58,51,-24,24,-1023,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211227539,2857,938
792,1784211227661,2980,2979,0,1,0,0,0,0,74,76,87,80,57,216.54,51,-2,-74,-1008,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211227639,2957,940
793,1784211227763,3082,3081,0,1,0,0,0,0,74,76,88,80,57,216.56,51,-4,-15,-1029,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211227739,3058,942
794,1784211227865,3184,3183,0,1,0,0,0,0,74,76,88,80,57,216.58,51,-25,-23,-990,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211227839,3158,944
795,1784211227968,3287,3287,0,1,0,0,0,0,74,76,88,80,57,216.65,51,27,-28,-1007,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211227940,3259,946
796,1784211228070,3389,3389,0,1,0,0,0,0,74,76,88,80,57,216.55,51,-4,-19,-975,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211228040,3359,948
797,1784211228171,3490,3489,0,0,0,0,0,0,74,76,89,80,57,216.46,51,-41,0,-1042,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211228140,3459,950
798,1784211228280,3599,3599,0,1,0,0,0,0,74,76,89,80,57,216.68,52,-6,-25,-1038,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211228241,3559,952
799,1784211228386,3705,3704,0,1,0,0,0,0,73,77,90,80,57,216.82,52,3,-24,-1004,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211228341,3660,954
800,1784211228487,3806,3806,0,1,0,0,0,0,73,77,90,80,57,216.75,52,-16,-12,-985,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211228441,3760,956
801,1784211228582,3901,3901,0,1,0,0,0,0,73,77,90,80,57,216.71,52,12,-17,-958,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211228542,3860,958
802,1784211228687,4006,4005,0,1,0,0,0,0,73,77,90,80,57,216.61,52,-16,-2,-1031,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211228642,3960,960
803,1784211228785,4104,4103,0,0,0,0,0,0,73,77,90,80,57,216.79,52,-11,-21,-1005,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211228742,4061,962
804,1784211228891,4210,4210,0,0,0,0,0,0,73,77,90,80,57,216.66,52,9,-20,-1010,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211228842,4161,964
805,1784211228990,4309,4309,0,0,0,0,0,0,73,77,90,80,57,216.72,52,-19,-16,-998,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211228943,4261,966
806,1784211229125,4444,4444,0,0,0,0,0,0,73,77,91,80,56,216.66,52,3,9,-1013,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211229093,4412,969
807,1784211229345,4664,4664,0,0,0,0,0,0,73,77,91,80,56,216.67,52,7,-15,-998,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211229344,4663,974
808,1784211229454,4773,4772,0,0,0,0,0,0,73,77,91,80,56,216.46,53,-23,18,-986,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211229445,4763,976
809,1784211229455,4774,4774,0,0,-1,0,0,0,75,77,91,80,56,216.63,53,3,5,-1005,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211229445,4763,976
810,1784211229625,4944,4943,0,0,-1,0,0,0,75,77,91,80,56,216.66,53,-19,7,-949,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211229595,4914,979
811,1784211229665,4984,4984,0,0,-1,0,0,0,75,77,91,80,56,216.63,53,-35,38,-991,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211229645,4964,980
812,1784211229754,5073,5072,0,0,0,0,0,0,75,77,91,80,56,216.6,53,-22,8,-976,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211229745,5064,982
813,1784211229853,5172,5172,-1,0,0,0,0,0,75,77,90,80,56,216.49,53,13,10,-1040,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211229846,5164,984
814,1784211229962,5281,5281,-1,-1,0,0,0,0,75,77,89,80,56,216.84,53,1,-25,-1008,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211229946,5265,986
815,1784211230053,5372,5371,0,0,0,0,0,0,75,77,89,80,56,216.59,53,-16,20,-1050,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211230047,5365,988
816,1784211230141,5460,5460,0,0,0,0,0,0,75,77,89,80,56,216.52,53,4,6,-1025,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211230097,5416,989
817,1784211230301,5620,5620,0,0,0,0,0,0,75,77,88,80,56,216.27,53,-14,36,-1041,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211230298,5616,993
818,1784211230352,5671,5671,0,0,0,0,0,0,75,77,88,80,56,216.6,54,2,-40,-995,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211230348,5666,994
819,1784211230410,5729,5728,0,0,0,0,0,0,74,77,88,80,56,216.4,54,-26,5,-1024,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211230398,5716,995
820,1784211230514,5833,5833,0,0,0,0,0,0,74,77,88,80,56,216.62,54,-39,-14,-997,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211230498,5817,997
821,1784211230609,5928,5927,0,0,0,0,0,0,74,77,88,80,56,216.78,54,-32,28,-1025,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211230598,5917,999
822,1784211230723,6042,6041,0,0,0,0,0,0,74,77,88,80,56,216.23,54,-7,-5,-1004,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211230699,6017,1001
823,1784211230818,6137,6137,0,0,-1,0,0,0,74,77,88,80,56,216.74,54,25,-14,-992,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211230799,6117,1003
824,1784211230920,6239,6239,0,0,-1,0,0,0,74,77,88,80,56,216.56,54,-30,-24,-1024,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211230899,6218,1005
825,1784211231020,6339,6338,0,0,-1,0,0,0,74,77,87,80,56,216.5,54,-14,-16,-1010,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211231000,6318,1007
826,1784211231133,6452,6452,0,0,-1,0,0,0,74,77,87,80,56,216.38,54,-11,19,-985,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211231100,6419,1009
827,1784211231229,6548,6548,0,0,-1,0,0,0,74,77,87,80,56,216.51,54,-2,-21,-1024,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211231200,6519,1011
828,1784211231321,6640,6640,0,0,-3,0,0,0,74,77,86,80,56,216.89,55,-1,-8,-1015,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211231300,6619,1013
829,1784211231424,6743,6742,0,0,-6,0,0,0,73,77,87,70,56,216.77,55,-20,-14,-1044,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211231401,6719,1015
830,1784211231528,6847,6846,0,0,-9,0,0,0,73,77,87,70,56,216.39,55,-9,2,-1030,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211231501,6819,1017
831,1784211231627,6946,6946,0,0,-12,0,0,0,73,77,87,80,56,216.58,55,0,-17,-987,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211231601,6920,1019
832,1784211231730,7049,7048,0,1,-15,0,0,0,73,77,88,80,56,216.4,55,-11,-23,-1025,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211231701,7020,1021
833,1784211231833,7152,7151,0,1,-19,0,0,0,73,77,88,80,56,216.87,55,-3,-18,-991,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211231802,7120,1023
834,1784211231935,7254,7254,0,1,-22,0,0,0,73,77,88,80,56,216.54,55,-17,-46,-994,-1,0,0,0,0,0,0,0,"keyboard-worker","OK",1784211231902,7221,1025
