test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,last_command_elapsed_ms,last_command_age_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,135341,134,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1345,1345,0,0,0,9.55437,9.75883,69,104,156,0,0,0,0,0,OK,100,1,0,10,186.95,0,74,70,74,4054,59116641,0,0,0,30.0075,5,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4039,15,30.0075,960,720,135,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,battery?,74,OK,52,4000,4000
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,136390,135,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1356,1356,0,0,0,9.92875,10.2665,1,100,156,0,0,0,0,0,OK,100,1,0,10,187.29,0,74,71,73,4084,59554147,0,0,0,30.0059,4,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4069,15,30.0059,960,720,136,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,battery?,74,OK,49,0,0
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,137391,136,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1366,1366,0,0,0,9.80655,9.8552,31,101,156,0,0,0,0,0,OK,100,1,0,10,187.27,0,74,71,73,4115,60006114,0,0,0,29.9964,20,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4100,15,29.9964,960,720,137,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,battery?,74,OK,49,1000,1000
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,138391,137,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1376,1376,0,0,0,9.81225,9.82379,11,101,156,0,0,0,0,0,OK,100,1,0,10,187.26,0,74,72,73,4145,60443524,0,0,0,30.0135,20,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4130,15,30.0135,960,720,138,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,battery?,74,OK,49,2000,2000
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,139391,138,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1386,1386,0,0,0,9.80751,10.5123,42,101,156,0,0,0,0,0,OK,100,1,0,10,187.34,0,74,71,73,4175,60881195,0,0,0,29.9968,20,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4160,15,29.9968,960,720,139,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,battery?,74,OK,49,3000,3000
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,140391,139,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1396,1396,0,0,0,9.52687,9.80905,18,104,156,0,0,0,0,0,OK,100,1,0,10,187.09,0,74,71,73,4205,61318665,0,0,0,29.979,21,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4190,15,29.979,960,720,140,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,battery?,74,OK,49,4000,4000
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,141443,140,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1406,1406,0,0,0,9.80537,9.82539,2,101,156,0,0,0,0,0,OK,100,1,0,10,187.2,0,74,71,73,4235,61756285,0,0,0,29.9696,21,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4220,15,29.9696,960,720,141,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,battery?,74,OK,52,0,0
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,142444,141,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1416,1416,0,0,0,9.79566,10.855,84,102,156,0,0,0,0,0,OK,100,1,0,10,187.19,0,74,71,73,4267,62222918,0,0,0,29.9836,8,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4252,15,29.9836,960,720,142,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,battery?,74,OK,52,1000,1000
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,143444,142,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1426,1426,0,0,0,9.78964,9.93315,63,102,156,0,0,0,0,0,OK,100,1,0,10,187.11,0,74,70,73,4297,62660392,0,0,0,29.9798,9,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4282,15,29.9798,960,720,143,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,battery?,74,OK,52,2000,2000
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,144444,143,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1436,1436,0,0,0,9.63687,9.78493,41,103,156,0,0,0,0,0,OK,100,1,0,10,187.31,0,74,71,73,4327,63096681,0,0,0,30.0132,0,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4312,15,30.0132,960,720,144,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,battery?,74,OK,52,3000,3000
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,145444,144,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1446,1446,0,0,0,9.79279,9.81067,23,102,156,0,0,0,0,0,OK,100,1,0,10,187.43,0,74,71,74,4357,63534270,0,0,0,29.977,9,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4342,15,29.977,960,720,145,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,battery?,74,OK,52,4000,4000
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,146491,145,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1456,1456,0,0,0,9.80189,10.2183,55,102,156,0,0,0,0,0,OK,100,1,0,10,187.43,0,74,71,73,4387,63971784,0,0,0,30.0138,8,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4372,15,30.0138,960,720,146,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,battery?,74,OK,47,0,0
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,147491,146,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1466,1466,0,0,0,9.723,9.85268,81,102,156,0,0,0,0,0,OK,100,1,0,10,187.21,0,73,71,73,4418,64423753,0,0,0,29.9784,21,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4403,15,29.9784,960,720,147,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,battery?,74,OK,47,1000,1000
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,148491,147,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1476,1476,0,0,0,9.80793,9.81221,61,101,156,0,0,0,0,0,OK,100,1,0,10,187.33,0,73,70,73,4448,64861427,0,0,0,29.9943,19,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4433,15,29.9943,960,720,148,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,battery?,74,OK,47,2000,2000
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,149492,148,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1486,1486,0,0,0,9.6435,10.6153,90,103,156,0,0,0,0,0,OK,100,1,0,10,187.37,0,73,71,73,4478,65298966,0,0,0,30.0141,22,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4463,15,30.0141,960,720,149,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,battery?,74,OK,47,3000,3000
E4-VIDEO-CLI-NATIVE-R02,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 2 of 3; no pcap,VIDEO_WATCH,150492,149,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1496,1496,0,0,0,9.8026,9.90479,72,102,156,0,0,0,0,0,OK,100,1,0,10,187.37,0,73,71,73,4508,65736468,0,0,0,30.0203,21,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,4493,15,30.0203,960,720,150,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,battery?,74,OK,47,4000,4000
