test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,last_command_elapsed_ms,last_command_age_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
E4-VIDEO-CLI-R02,video-cli-baseline,stationary FFmpeg repetition 2 of 3,VIDEO_WATCH,136325,112,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1356,1356,0,0,0,10.0301,9.94348,47,99,156,0,0,0,0,0,OK,100,1,0,10,188.88,0,44,66,68,4084,59558568,0,0,0,30.6018,31,31,-1,0,0,0,0,0,0,OK,100,STALE,0,0,telemetry=OK; video=OK; command=STALE,OK,OK,STALE,NO_DATA,-1,50,0,-1,0,4071,12,30.6018,960,720,0,0,0,0,OK,0,,0,NONE,,,RECOVERING,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,10,0,0,battery?,,TIMEOUT,2391,75894,2000
E4-VIDEO-CLI-R02,video-cli-baseline,stationary FFmpeg repetition 2 of 3,VIDEO_WATCH,137325,113,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1366,1366,0,0,0,9.99191,10.9239,98,100,156,0,0,0,0,0,OK,100,1,0,10,189.28,0,44,66,69,4114,59996074,0,0,0,30.8829,22,30,-1,0,0,0,0,0,0,OK,100,STALE,0,0,telemetry=OK; video=OK; command=STALE,OK,OK,STALE,NO_DATA,-1,50,0,-1,0,4102,12,30.8829,960,720,0,0,0,0,OK,0,,0,NONE,,,RECOVERING,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,10,0,0,battery?,,TIMEOUT,2391,76894,3000
E4-VIDEO-CLI-R02,video-cli-baseline,stationary FFmpeg repetition 2 of 3,VIDEO_WATCH,138325,114,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1376,1376,0,0,0,9.97456,10.1026,96,100,156,0,0,0,0,0,OK,100,1,0,10,188.98,0,44,66,68,4145,60447827,0,0,0,35.075,7,31,-1,0,0,0,0,0,0,OK,100,STALE,0,0,telemetry=OK; video=OK; command=STALE,OK,OK,STALE,NO_DATA,-1,50,0,-1,0,4133,12,35.075,960,720,0,0,0,0,OK,0,,0,NONE,,,RECOVERING,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,10,0,0,battery?,,TIMEOUT,2391,77895,4000
E4-VIDEO-CLI-R02,video-cli-baseline,stationary FFmpeg repetition 2 of 3,VIDEO_WATCH,141716,115,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1386,1386,0,0,0,9.88483,9.9451,90,101,156,0,0,0,0,0,OK,100,1,0,10,189.07,0,44,66,68,4175,60885525,0,0,0,30.5229,23,30,-1,0,0,0,0,0,0,OK,100,STALE,0,0,telemetry=OK; video=OK; command=STALE,OK,OK,STALE,NO_DATA,-1,50,0,-1,0,4163,12,30.5229,960,720,0,0,0,0,OK,0,,0,NONE,,,RECOVERING,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,11,0,0,battery?,,TIMEOUT,2391,81286,0
E4-VIDEO-CLI-R02,video-cli-baseline,stationary FFmpeg repetition 2 of 3,VIDEO_WATCH,142717,116,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1420,1420,0,0,0,9.5607,9.82411,88,104,156,0,0,0,0,0,OK,100,1,0,10,188.78,0,44,66,69,4278,62386750,0,0,0,37.219,10,103,-1,0,0,0,0,0,0,OK,100,STALE,0,0,telemetry=OK; video=OK; command=STALE,OK,OK,STALE,NO_DATA,-1,50,0,-1,0,4266,12,37.219,960,720,0,0,0,0,OK,0,,0,NONE,,,RECOVERING,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,11,0,0,battery?,,TIMEOUT,2391,82286,1000
E4-VIDEO-CLI-R02,video-cli-baseline,stationary FFmpeg repetition 2 of 3,VIDEO_WATCH,143717,117,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1431,1431,0,0,0,9.8345,10.368,25,101,156,0,0,0,0,0,OK,100,1,0,10,188.84,0,44,65,69,4308,62824046,0,0,0,34.556,15,30,-1,0,0,0,0,0,0,OK,100,STALE,0,0,telemetry=OK; video=OK; command=STALE,OK,OK,STALE,NO_DATA,-1,50,0,-1,0,4296,12,34.556,960,720,0,0,0,0,OK,0,,0,NONE,,,RECOVERING,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,11,0,0,battery?,,TIMEOUT,2391,83286,2000
E4-VIDEO-CLI-R02,video-cli-baseline,stationary FFmpeg repetition 2 of 3,VIDEO_WATCH,144717,118,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1441,1441,0,0,0,9.82537,9.89309,7,101,156,0,0,0,0,0,OK,100,1,0,10,188.83,0,43,66,68,4338,63261426,0,0,0,36.8448,18,30,-1,0,0,0,0,0,0,OK,100,STALE,0,0,telemetry=OK; video=OK; command=STALE,OK,OK,STALE,NO_DATA,-1,50,0,-1,0,4326,12,36.8448,960,720,0,0,0,0,OK,0,,0,NONE,,,RECOVERING,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,11,0,0,battery?,,TIMEOUT,2391,84286,3000
E4-VIDEO-CLI-R02,video-cli-baseline,stationary FFmpeg repetition 2 of 3,VIDEO_WATCH,145717,119,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1450,1450,0,0,0,9.81826,9.82565,90,101,156,0,0,0,0,0,OK,100,1,0,10,188.93,0,43,66,69,4368,63699148,0,0,0,31.94,17,30,-1,0,0,0,0,0,0,OK,100,STALE,0,0,telemetry=OK; video=OK; command=STALE,OK,OK,STALE,NO_DATA,-1,50,0,-1,0,4356,12,31.94,960,720,0,0,0,0,OK,0,,0,NONE,,,RECOVERING,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,11,0,0,battery?,,TIMEOUT,2391,85286,4000
E4-VIDEO-CLI-R02,video-cli-baseline,stationary FFmpeg repetition 2 of 3,VIDEO_WATCH,149108,120,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1461,1461,0,0,0,9.85929,10.8309,20,101,156,0,0,0,0,0,OK,100,1,0,10,189.04,0,43,66,68,4398,64136756,0,0,0,35.8674,16,30,-1,0,0,0,0,0,0,OK,100,STALE,0,0,telemetry=OK; video=OK; command=STALE,OK,OK,STALE,NO_DATA,-1,50,0,-1,0,4386,12,35.8674,960,720,0,0,0,0,OK,0,,0,NONE,,,RECOVERING,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,12,0,0,battery?,,TIMEOUT,2391,88678,0
E4-VIDEO-CLI-R02,video-cli-baseline,stationary FFmpeg repetition 2 of 3,VIDEO_WATCH,150109,121,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1494,1494,0,0,0,9.76529,10.5879,89,102,156,0,0,0,0,0,OK,100,1,0,10,188.64,0,43,66,68,4500,65625406,0,0,0,30.4094,6,102,-1,0,0,0,0,0,0,OK,100,STALE,0,0,telemetry=OK; video=OK; command=STALE,OK,OK,STALE,NO_DATA,-1,50,0,-1,0,4488,12,30.4094,960,720,0,0,0,0,OK,0,,0,NONE,,,RECOVERING,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,12,0,0,battery?,,TIMEOUT,2391,89678,1000
