test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,last_command_elapsed_ms,last_command_age_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,2,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,65,65,0,0,0,9.74502,11.3608,89,102,106,0,0,0,0,0,OK,100,1,0,10,186.92,0,51,67,71,185,3081594,0,0,0,31.1438,4,0,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-10T13:56:19.954,recording started | gui_csv=ON | state_recording=ON,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,50,127,45,64,1,1,0,0,0,battery?,51,OK,54,1519,1519
,gui,,CONTROL_PANEL,2,2,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,65,65,0,0,0,9.74502,11.3608,89,102,106,0,0,0,0,0,OK,100,1,0,10,186.92,0,51,67,71,185,3081594,0,0,0,31.1438,4,0,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,OK,0,,0,logging:start,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,50,127,45,64,1,1,0,0,0,battery?,51,OK,54,1519,1519
,gui,,CONTROL_PANEL,1024,3,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,75,75,0,0,0,9.57588,9.90114,87,104,106,0,0,0,0,0,OK,100,1,0,10,186.98,0,51,67,70,215,3582075,0,0,0,30.8872,26,215,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,207,8,30.8872,960,720,7,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,0,1,0,0,0,0,59,148,53,74,1,1,0,0,0,battery?,51,OK,54,2541,2541
,gui,,CONTROL_PANEL,2148,4,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,86,86,0,0,0,9.79899,9.82446,95,102,106,0,0,0,0,0,OK,100,1,0,10,187.13,0,51,68,70,249,4140609,0,0,0,30.4491,17,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,241,8,30.4491,960,720,9,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,69,172,62,86,1,1,0,0,0,battery?,51,OK,54,3665,3665
,gui,,CONTROL_PANEL,2349,5,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,88,88,0,0,0,9.92974,9.82299,91,100,106,0,0,0,0,0,OK,100,1,0,10,187.04,0,51,68,70,255,4244657,0,0,0,30.4491,16,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,241,8,30.4491,960,720,9,0,1,0,OK,0,,0,log,2026-07-10T13:56:22.288,panel switched to Operation,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,71,176,64,88,1,1,0,0,0,battery?,51,OK,54,3866,3866
,gui,,CONTROL_PANEL,3273,6,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,97,97,0,0,0,19.2588,11.7236,148,51,106,0,0,0,0,0,OK,100,1,0,10,187.28,0,51,68,70,283,4708902,0,0,0,30.2789,9,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,275,8,30.2789,960,720,10,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,250,2,0,0,1,0,0,0,0,78,197,71,96,1,1,0,0,0,battery?,51,OK,54,4790,4790
,gui,,CONTROL_PANEL,4274,7,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,108,108,0,0,0,9.79016,10.1632,26,102,152,0,0,0,0,0,OK,100,1,0,10,186.99,0,51,68,71,313,5204234,0,0,0,30.248,10,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,305,8,30.248,960,720,11,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,87,218,78,106,2,2,0,0,0,battery?,51,OK,51,739,739
,gui,,CONTROL_PANEL,5399,8,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,119,119,0,0,0,10.0527,9.87781,30,99,152,0,0,0,0,0,OK,100,1,0,10,186.94,0,51,67,70,347,5780218,0,0,0,30.1107,1,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,339,8,30.1107,960,720,12,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,250,2,0,0,1,0,0,0,0,97,242,87,118,2,2,0,0,0,battery?,51,OK,51,1864,1864
,gui,,CONTROL_PANEL,6523,9,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,130,130,0,0,0,18.9318,11.6547,81,52,152,0,0,0,0,0,OK,100,1,0,10,187.21,0,51,68,70,380,6331328,0,0,0,30.0619,25,33,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,372,8,30.0619,960,720,13,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,124,250,2,0,0,1,0,0,0,0,107,265,96,128,2,2,0,0,0,battery?,51,OK,51,2988,2988
,gui,,CONTROL_PANEL,6549,10,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,131,131,0,0,0,9.79363,11.2825,5,102,152,0,0,0,0,0,OK,100,1,0,10,187.09,0,51,68,70,381,6348578,0,0,0,30.0619,19,33,-1,0,0,0,0,0,0,OK,100,OK,100,0,telemetry=OK; video=OK; command=OK; rc=NO_DATA,OK,OK,OK,NO_DATA,-1,50,0,-1,0,372,8,30.0619,960,720,13,0,1,0,OK,0,,0,log,2026-07-10T13:56:26.502,sdk keepalive paused while keyboard RC worker is active,CONNECTED,0,pitch,1,1,1,0,0,0,0,0,0,0,0,0,0,124,250,2,0,0,1,0,0,0,0,107,266,97,128,2,2,0,0,0,battery?,51,OK,51,3015,3015
