test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,last_command_elapsed_ms,last_command_age_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,11120,11,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,110,110,0,0,0,9.89429,9.92829,28,101,152,0,0,0,0,0,OK,100,1,0,10,187.82,0,90,52,54,328,4791702,0,0,0,30.0094,23,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,300,0,30.0094,960,720,10,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,battery?,90,OK,53,1000,1000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,12120,12,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,120,120,0,0,0,9.55133,9.77714,8,104,152,0,0,0,0,0,OK,100,1,0,10,187.94,0,90,53,55,358,5228767,0,0,0,30.2833,21,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,330,0,30.2833,960,720,11,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,battery?,90,OK,53,2000,2000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,13120,13,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,130,130,0,0,0,9.79796,10.6625,41,102,152,0,0,0,0,0,OK,100,1,0,10,187.61,0,90,52,54,388,5666581,0,0,0,29.9533,23,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,360,0,29.9533,960,720,12,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,battery?,90,OK,53,3000,3000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,14120,14,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,140,140,0,0,0,9.87289,9.92438,20,101,152,0,0,0,0,0,OK,100,1,0,10,187.37,0,89,53,55,418,6104095,0,0,0,29.9531,21,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,390,0,29.9531,960,720,13,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,battery?,90,OK,53,4000,4000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,15171,15,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,149,149,0,0,0,9.7726,9.81252,101,102,152,0,0,0,0,0,OK,100,1,0,10,187.35,0,89,53,56,448,6541495,0,0,0,29.9813,24,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,420,0,29.9813,960,720,14,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,battery?,89,OK,51,0,0
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,16171,16,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,160,160,0,0,0,18.5731,11.5732,78,53,152,0,0,0,0,0,OK,100,1,0,10,187.78,0,89,54,56,479,6987945,0,0,0,30.0054,16,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,451,0,30.0054,960,720,16,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,battery?,89,OK,51,1000,1000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,17172,17,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,170,170,0,0,0,9.74436,9.98635,59,102,152,0,0,0,0,0,OK,100,1,0,10,187.71,0,89,53,56,509,7425339,0,0,0,29.9986,17,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,481,0,29.9986,960,720,17,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,battery?,89,OK,51,2000,2000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,18172,18,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,180,180,0,0,0,9.79043,9.8359,39,102,152,0,0,0,0,0,OK,100,1,0,10,187.63,0,89,53,56,539,7862630,0,0,0,29.9785,18,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,511,0,29.9785,960,720,18,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,battery?,89,OK,51,3000,3000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,19172,19,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,190,190,0,0,0,9.49888,9.74756,16,105,152,0,0,0,0,0,OK,100,1,0,10,187.69,0,89,53,56,569,8299951,0,0,0,29.9979,17,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,541,0,29.9979,960,720,19,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,battery?,89,OK,51,4000,4000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,20226,20,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,200,200,0,0,0,9.87696,10.1756,49,101,152,0,0,0,0,0,OK,100,1,0,10,187.41,0,89,54,56,599,8734967,0,0,0,30.0012,18,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,571,0,30.0012,960,720,20,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,battery?,89,OK,54,0,0
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,21226,21,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,210,210,0,0,0,9.80881,9.86392,83,101,152,0,0,0,0,0,OK,100,1,0,10,187.76,0,89,53,56,631,9200319,0,0,0,30.0234,3,32,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,603,0,30.0234,960,720,21,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,battery?,89,OK,54,1000,1000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,22226,22,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,220,220,0,0,0,9.81876,9.82695,64,101,152,0,0,0,0,0,OK,100,1,0,10,187.32,0,89,54,56,661,9637495,0,0,0,30.0088,4,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,633,0,30.0088,960,720,22,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,battery?,89,OK,54,2000,2000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,23226,23,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,230,230,0,0,0,9.81563,10.3903,95,101,152,0,0,0,0,0,OK,100,1,0,10,187.33,0,89,54,56,691,10076353,0,0,0,29.9982,0,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,663,0,29.9982,960,720,23,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,battery?,89,OK,54,3000,3000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,24227,24,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,240,240,0,0,0,9.55486,9.81702,72,104,152,0,0,0,0,0,OK,100,1,0,10,187.6,0,89,54,56,721,10512141,0,0,0,29.9962,5,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,693,0,29.9962,960,720,24,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,battery?,89,OK,54,4000,4000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,25275,25,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,250,250,0,0,0,9.71348,9.80156,53,102,152,0,0,0,0,0,OK,100,1,0,10,187.23,0,89,54,57,751,10950744,0,0,0,29.9929,5,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,723,0,29.9929,960,720,25,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,battery?,89,OK,49,0,0
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,26275,26,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,261,261,0,0,0,9.91491,11.3013,30,100,156,0,0,0,0,0,OK,100,1,0,10,187.49,0,89,54,57,782,11402646,0,0,0,30.0119,19,31,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,754,0,30.0119,960,720,26,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,battery?,89,OK,49,1000,1000
E4-VIDEO-CLI-NATIVE-R01,video-cli-baseline-native-linux,native Linux; stationary FFmpeg repetition 1 of 3; no pcap,VIDEO_WATCH,27275,27,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,271,271,0,0,0,9.81192,9.98584,10,101,156,0,0,0,0,0,OK,100,1,0,10,187.37,0,89,55,57,812,11840480,0,0,0,30.0106,19,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,784,0,30.0106,960,720,27,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,battery?,89,OK,49,2000,2000
