test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,last_command_elapsed_ms,last_command_age_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,link_quality,link_quality_score,link_safe_for_nonzero_rc,link_quality_reason,link_telemetry_quality,link_video_quality,link_command_quality,link_rc_quality,rc_packet_gap_ms,rc_expected_period_ms,rc_blackout_count,rc_last_nonzero_age_ms,rc_safety_override_active,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,2,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,53,53,0,0,0,9.90243,9.87313,53,100,118,0,0,0,0,0,OK,100,1,0,10,187.47,0,65,66,69,147,2450010,0,0,0,32.5019,18,0,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-07-10T13:46:10.385,recording started | gui_csv=ON | state_recording=ON,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,39,101,35,52,1,1,0,0,0,battery?,65,OK,49,258,258
,gui,,CONTROL_PANEL,10517,12,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,157,157,0,0,0,9.76117,9.76102,87,102,153,0,0,0,0,0,OK,100,1,0,10,187.31,0,65,67,69,463,7710712,0,0,0,30.0506,31,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,455,7,30.0506,960,720,16,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,0,1,0,0,0,0,130,326,118,156,3,3,0,0,0,battery?,65,OK,14,753,753
,gui,,CONTROL_PANEL,11517,13,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,168,168,0,0,0,9.79253,10.0728,18,102,153,0,0,0,0,0,OK,100,1,0,10,187.68,0,65,67,69,493,8211079,0,0,0,30.0367,2,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,486,7,30.0367,960,720,17,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,139,347,126,167,3,3,0,0,0,battery?,65,OK,14,1754,1754
,gui,,CONTROL_PANEL,12642,14,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,179,179,0,0,0,9.79011,9.83672,21,102,153,0,0,0,0,0,OK,100,1,0,10,187.21,0,65,67,69,527,8782119,0,0,0,30.0182,29,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,519,7,30.0182,960,720,18,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,3,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,0,1,0,0,0,0,148,371,135,176,3,3,0,0,0,battery?,65,OK,14,2879,2879
,gui,,CONTROL_PANEL,13642,15,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,189,189,0,0,0,9.75824,9.78828,0,102,153,0,0,0,0,0,OK,100,1,0,10,187.51,0,65,67,70,556,9264232,0,0,0,29.9558,27,29,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,549,7,29.9558,960,720,19,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,3,1,0,0,0,0,0,1,0,0,0,0,0,124,249,2,0,0,1,0,0,0,0,157,392,143,186,3,3,0,0,0,battery?,65,OK,14,3879,3879
,gui,,CONTROL_PANEL,14642,16,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,199,199,0,0,0,9.57286,10.0974,25,104,153,0,0,0,0,0,OK,100,1,0,10,187.27,0,65,66,69,586,9764274,0,0,0,30.0346,23,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,579,7,30.0346,960,720,20,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,250,0,0,0,1,0,0,0,0,166,413,150,197,3,3,0,0,0,battery?,65,OK,14,4879,4879
,gui,,CONTROL_PANEL,15642,17,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,209,209,0,0,0,9.80494,9.89449,11,101,153,0,0,0,0,0,OK,100,1,0,10,187.27,0,64,67,69,616,10263986,0,0,0,30.0362,27,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,609,7,30.0362,960,720,21,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,3,1,0,0,0,0,0,1,0,0,0,0,0,124,250,2,0,0,1,0,0,0,0,174,435,158,206,4,4,0,0,0,battery?,65,OK,59,819,819
,gui,,CONTROL_PANEL,16643,18,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,218,218,0,0,0,9.96853,9.80174,92,100,153,0,0,0,0,0,OK,100,1,0,10,187.39,0,64,67,70,646,10764048,0,0,0,30.018,29,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,639,7,30.018,960,720,22,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,183,456,166,216,4,4,0,0,0,battery?,65,OK,59,1820,1820
,gui,,CONTROL_PANEL,17767,19,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,230,230,0,0,0,9.80468,10.7501,44,101,153,0,0,0,0,0,OK,100,1,0,10,187.36,0,64,67,70,680,11333905,0,0,0,29.9872,18,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,673,7,29.9872,960,720,23,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,124,250,0,0,0,1,0,0,0,0,193,480,174,229,4,4,0,0,0,battery?,65,OK,59,2944,2944
,gui,,CONTROL_PANEL,18767,20,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,240,240,0,0,0,9.76866,9.90878,23,102,153,0,0,0,0,0,OK,100,1,0,10,187.51,0,64,68,69,710,11833667,0,0,0,30.0062,15,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,703,7,30.0062,960,720,24,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,202,501,182,239,4,4,0,0,0,battery?,65,OK,59,3945,3945
,gui,,CONTROL_PANEL,19768,21,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,250,250,0,0,0,9.786,9.81557,3,102,153,0,0,0,0,0,OK,100,1,0,10,187.47,0,64,67,69,740,12334050,0,0,0,29.9947,20,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,733,7,29.9947,960,720,25,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,250,0,0,0,1,0,0,0,0,211,522,189,249,4,4,0,0,0,battery?,65,OK,59,4945,4945
,gui,,CONTROL_PANEL,20768,22,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,260,260,0,0,0,9.85412,10.5982,34,101,153,0,0,0,0,0,OK,100,1,0,10,187.39,0,64,66,69,770,12833993,0,0,0,30.0253,19,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,763,7,30.0253,960,720,26,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,0,1,0,0,0,0,219,544,197,259,5,5,0,0,0,battery?,64,OK,43,901,901
,gui,,CONTROL_PANEL,21892,23,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,271,271,0,0,0,9.79584,9.86915,36,102,153,0,0,0,0,0,OK,100,1,0,10,187.46,0,64,66,69,804,13400476,0,0,0,30.0196,10,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,797,7,30.0196,960,720,27,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,250,2,0,0,1,0,0,0,0,229,568,206,269,5,5,0,0,0,battery?,64,OK,43,2026,2026
,gui,,CONTROL_PANEL,23017,24,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,282,282,0,0,0,10.0807,9.79142,37,99,153,0,0,0,0,0,OK,100,1,0,10,187.18,0,64,67,69,838,13967012,0,0,0,29.9826,37,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,830,7,29.9826,960,720,28,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,238,592,215,281,5,5,0,0,0,battery?,64,OK,43,3151,3151
,gui,,CONTROL_PANEL,24142,25,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,293,293,0,0,0,9.99469,10.5846,91,100,153,0,0,0,0,0,OK,100,1,0,10,187.21,0,64,67,70,872,14534209,0,0,0,30.0097,27,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,864,7,30.0097,960,720,29,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,248,616,224,291,5,5,0,0,0,battery?,64,OK,43,4275,4275
,gui,,CONTROL_PANEL,25142,26,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,303,303,0,0,0,9.80283,9.90945,72,102,153,0,0,0,0,0,OK,100,1,0,10,187.51,0,64,67,70,902,15034349,0,0,0,29.9892,26,30,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,894,7,29.9892,960,720,30,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,250,2,0,0,1,0,0,0,0,257,637,232,300,6,6,0,0,0,battery?,64,OK,50,225,225
,gui,,CONTROL_PANEL,26142,27,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,313,313,0,0,0,10.1298,9.87106,52,98,153,0,0,0,0,0,OK,100,1,0,10,187.46,0,64,67,69,931,15517256,0,0,0,30.0268,25,29,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,924,7,30.0268,960,720,31,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,2,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,266,658,240,300,6,6,0,0,0,battery?,64,OK,50,1225,1225
,gui,,CONTROL_PANEL,27268,28,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,325,325,0,0,0,9.81311,10.4711,3,101,153,0,0,0,0,0,OK,100,1,0,10,187.36,0,64,67,69,965,16084358,0,0,0,30.0303,14,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,958,7,30.0303,960,720,32,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,1,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,0,1,0,0,0,0,276,682,249,300,6,6,0,0,0,battery?,64,OK,50,2350,2350
,gui,,CONTROL_PANEL,28392,29,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,336,336,0,0,0,9.89175,9.88461,5,101,153,0,0,0,0,0,OK,100,1,0,10,187.36,0,64,67,70,999,16640965,0,0,0,29.9738,12,34,-1,0,0,0,0,0,0,OK,100,OK,100,1,telemetry=OK; video=OK; command=OK,OK,OK,OK,NO_DATA,-1,50,0,-1,0,992,7,29.9738,960,720,34,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,3,1,0,0,0,0,0,1,0,0,0,0,0,125,250,2,0,0,1,0,0,0,0,285,707,258,300,6,6,0,0,0,battery?,64,OK,50,3475,3475
