state_sequence,timestamp_ms,recording_elapsed_ms,steady_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_steady_elapsed_ms,rc_sequence
96,1783701974776,4341,4340,0,-2,-2,0,0,0,67,69,10,0,65,187.59,0,-4,46,-1000,-1,0,0,0,,,,,,,,,
97,1783701974878,4443,4442,0,-2,-2,0,0,0,67,69,10,0,65,187.58,0,-3,45,-1001,-1,0,0,0,,,,,,,,,
98,1783701974980,4545,4544,0,-2,-2,0,0,0,67,69,10,0,65,187.71,0,-3,47,-1000,-1,0,0,0,,,,,,,,,
99,1783701975082,4647,4647,0,-2,-2,0,0,0,67,69,10,0,65,187.25,0,-4,44,-999,-1,0,0,0,,,,,,,,,
100,1783701975133,4698,4698,0,-2,-2,0,0,0,67,69,10,0,65,187.27,0,-3,47,-999,-1,0,0,0,,,,,,,,,
101,1783701975235,4800,4799,0,-2,-2,0,0,0,67,69,10,0,65,187.54,0,-1,46,-1001,-1,0,0,0,,,,,,,,,
102,1783701975388,4953,4953,0,-2,-2,0,0,0,66,69,10,0,65,187.36,0,-4,45,-1000,-1,0,0,0,,,,,,,,,
103,1783701975491,5056,5056,0,-2,-2,0,0,0,66,69,10,0,65,187.3,0,-2,46,-999,-1,0,0,0,,,,,,,,,
104,1783701975541,5106,5106,0,-2,-2,0,0,0,66,69,10,0,65,187.51,0,-3,45,-1000,-1,0,0,0,,,,,,,,,
105,1783701975644,5209,5208,0,-2,-2,0,0,0,66,69,10,0,65,187.48,0,-1,46,-999,-1,0,0,0,,,,,,,,,
106,1783701975746,5311,5310,0,-2,-2,0,0,0,66,69,10,0,65,187.39,0,-3,46,-1000,-1,0,0,0,,,,,,,,,
107,1783701975848,5413,5412,0,-2,-2,0,0,0,66,69,10,0,65,187.56,0,-3,48,-1000,-1,0,0,0,,,,,,,,,
108,1783701975950,5515,5515,0,-2,-2,0,0,0,66,69,10,0,65,187.39,0,-3,45,-998,-1,0,0,0,,,,,,,,,
109,1783701976052,5617,5617,0,-2,-2,0,0,0,66,69,10,0,65,187.42,0,-2,46,-1001,-1,0,0,0,,,,,,,,,
110,1783701976154,5719,5718,0,-2,-2,0,0,0,66,69,10,0,65,187.63,0,-2,47,-999,-1,0,0,0,,,,,,,,,
111,1783701976256,5821,5820,0,-2,-2,0,0,0,66,69,10,0,65,187.59,0,0,46,-1000,-1,0,0,0,,,,,,,,,
112,1783701976358,5923,5922,0,-2,-2,0,0,0,66,68,10,0,65,187.6,0,-2,46,-998,-1,0,0,0,,,,,,,,,
113,1783701976460,6025,6024,0,-2,-2,0,0,0,66,68,10,0,65,187.36,0,-4,45,-1000,-1,0,0,0,,,,,,,,,
114,1783701976562,6127,6127,0,-2,-2,0,0,0,66,68,10,0,65,187.71,0,-2,47,-998,-1,0,0,0,,,,,,,,,
115,1783701976664,6229,6229,0,-2,-2,0,0,0,66,68,10,0,65,187.28,0,-2,46,-1000,-1,0,0,0,,,,,,,,,
116,1783701976768,6333,6333,0,-2,-2,0,0,0,66,68,10,0,65,187.3,0,-2,45,-997,-1,0,0,0,,,,,,,,,
117,1783701976868,6433,6433,0,-2,-2,0,0,0,66,68,10,0,65,187.86,0,-2,46,-996,-1,0,0,0,,,,,,,,,
118,1783701976969,6534,6533,0,-2,-2,0,0,0,66,68,10,0,65,187.62,0,-2,45,-998,-1,0,0,0,,,,,,,,,
119,1783701977071,6636,6636,0,-2,-2,0,0,0,66,68,10,0,65,187.17,0,-3,45,-998,-1,0,0,0,,,,,,,,,
120,1783701977173,6738,6738,0,-2,-2,0,0,0,66,68,10,0,65,187.57,0,-2,46,-1002,-1,0,0,0,,,,,,,,,
121,1783701977275,6840,6840,0,-2,-2,0,0,0,66,68,10,0,65,187.33,0,-1,45,-999,-1,0,0,0,,,,,,,,,
122,1783701977377,6942,6942,0,-2,-2,0,0,0,67,69,10,0,65,187.43,0,-3,45,-1000,-1,0,0,0,,,,,,,,,
123,1783701977479,7044,7044,0,-2,-2,0,0,0,67,69,10,0,65,187.28,0,-3,46,-999,-1,0,0,0,,,,,,,,,
124,1783701977582,7147,7146,0,-2,-2,0,0,0,67,69,10,0,65,187.2,0,-6,45,-997,-1,0,0,0,,,,,,,,,
125,1783701977684,7249,7249,0,-2,-2,0,0,0,67,69,10,0,65,187.48,0,-2,46,-1001,-1,0,0,0,,,,,,,,,
126,1783701977786,7351,7350,0,-2,-2,0,0,0,67,69,10,0,65,187.48,0,0,45,-998,-1,0,0,0,,,,,,,,,
127,1783701977888,7453,7452,0,-2,-2,0,0,0,67,69,10,0,65,187.72,0,-2,46,-998,-1,0,0,0,,,,,,,,,
128,1783701977990,7555,7554,0,-2,-2,0,0,0,67,69,10,0,65,187.42,0,-1,45,-996,-1,0,0,0,,,,,,,,,
129,1783701978092,7657,7656,0,-2,-2,0,0,0,67,69,10,0,65,187.02,0,-3,45,-996,-1,0,0,0,,,,,,,,,
130,1783701978194,7759,7758,0,-2,-2,0,0,0,67,69,10,0,65,187.22,0,-2,48,-1000,-1,0,0,0,,,,,,,,,
131,1783701978296,7861,7860,0,-2,-2,0,0,0,67,69,10,0,65,187.21,0,-2,46,-998,-1,0,0,0,,,,,,,,,
132,1783701978400,7965,7964,0,-2,-2,0,0,0,66,69,10,0,65,187.67,0,-2,45,-1000,-1,0,0,0,,,,,,,,,
133,1783701978450,8015,8015,0,-2,-2,0,0,0,66,69,10,0,65,187.51,0,-3,45,-997,-1,0,0,0,,,,,,,,,
134,1783701978552,8117,8117,0,-2,-2,0,0,0,66,69,10,0,65,187.38,0,-2,46,-999,-1,0,0,0,,,,,,,,,
135,1783701978655,8220,8220,0,-2,-2,0,0,0,66,69,10,0,65,187.42,0,-2,44,-998,-1,0,0,0,,,,,,,,,
136,1783701978756,8321,8321,0,-2,-2,0,0,0,66,69,10,0,65,187.34,0,-3,45,-999,-1,0,0,0,,,,,,,,,
137,1783701978858,8423,8422,0,-2,-2,0,0,0,66,69,10,0,65,187.52,0,-3,43,-998,-1,0,0,0,,,,,,,,,
138,1783701978960,8525,8525,0,-2,-2,0,0,0,66,69,10,0,65,187.49,0,-1,45,-997,-1,0,0,0,,,,,,,,,
139,1783701979064,8629,8628,0,-2,-2,0,0,0,66,69,10,0,65,187.33,0,-3,45,-998,-1,0,0,0,,,,,,,,,
140,1783701979169,8734,8733,0,-2,-2,0,0,0,66,69,10,0,65,187.55,0,-4,45,-997,-1,0,0,0,,,,,,,,,
141,1783701979284,8849,8849,0,-2,-2,0,0,0,66,69,10,0,65,187.17,0,-2,46,-999,-1,0,0,0,,,,,,,,,
142,1783701979386,8951,8951,0,-2,-2,0,0,0,66,69,10,0,65,187.32,0,-4,46,-996,-1,0,0,0,,,,,,,,,
143,1783701979484,9049,9049,0,-2,-2,0,0,0,66,69,10,0,65,187.38,0,-4,47,-1003,-1,0,0,0,,,,,,,,,
144,1783701979586,9151,9151,0,-2,-2,0,0,0,66,69,10,0,65,187.64,0,-2,46,-997,-1,0,0,0,,,,,,,,,
145,1783701979688,9253,9253,0,-2,-2,0,0,0,66,69,10,0,65,187.33,0,-2,45,-999,-1,0,0,0,,,,,,,,,
146,1783701979792,9357,9356,0,-2,-2,0,0,0,66,69,10,0,65,187.49,0,-3,44,-999,-1,0,0,0,,,,,,,,,
147,1783701979895,9460,9459,0,-2,-2,0,0,0,66,69,10,0,65,187.51,0,-2,44,-1000,-1,0,0,0,,,,,,,,,
148,1783701979994,9559,9559,0,-2,-2,0,0,0,66,69,10,0,65,187.55,0,-3,47,-1000,-1,0,0,0,,,,,,,,,
149,1783701980096,9661,9661,0,-2,-2,0,0,0,66,69,10,0,65,187.37,0,-2,45,-1001,-1,0,0,0,,,,,,,,,
150,1783701980198,9763,9763,0,-2,-2,0,0,0,66,69,10,0,65,187.55,0,-2,47,-999,-1,0,0,0,,,,,,,,,
151,1783701980303,9868,9867,0,-2,-2,0,0,0,66,69,10,0,65,187.35,0,-2,47,-995,-1,0,0,0,,,,,,,,,
152,1783701980404,9969,9969,0,-2,-2,0,0,0,67,69,10,0,65,187.36,0,-4,47,-996,-1,0,0,0,,,,,,,,,
153,1783701980506,10071,10071,0,-2,-2,0,0,0,67,69,10,0,65,187.28,0,-2,46,-999,-1,0,0,0,,,,,,,,,
