state_sequence,timestamp_ms,recording_elapsed_ms,steady_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_steady_elapsed_ms,rc_sequence
0,1783378545604,0,0,0,0,0,0,0,0,61,63,10,0,88,110.4,0,0,7,-999,-1,0,0,0,,,,,,,,,
1,1783378545703,99,99,0,0,0,0,0,0,61,63,10,0,88,110.35,0,0,8,-998,-1,0,0,0,,,,,,,,,
2,1783378545804,200,200,0,0,0,0,0,0,61,63,10,0,88,110.04,0,1,7,-999,-1,0,0,0,,,,,,,,,
3,1783378545905,301,301,0,0,0,0,0,0,61,63,10,0,88,110.5,0,0,9,-999,-1,0,0,0,,,,,,,,,
4,1783378546010,406,405,0,0,0,0,0,0,61,63,10,0,88,110.36,0,0,7,-998,-1,0,0,0,,,,,,,,,
5,1783378546109,505,504,0,0,0,0,0,0,61,64,10,0,88,110.6,0,0,7,-998,-1,0,0,0,,,,,,,,,
6,1783378546210,606,605,0,0,0,0,0,0,61,64,10,0,88,110.46,0,0,8,-996,-1,0,0,0,,,,,,,,,
7,1783378546311,707,706,0,0,0,0,0,0,61,64,10,0,88,110.26,0,-1,8,-998,-1,0,0,0,,,,,,,,,
8,1783378546412,808,808,0,0,0,0,0,0,61,64,10,0,88,110.39,0,0,7,-1001,-1,0,0,0,,,,,,,,,
9,1783378546514,910,910,0,0,0,0,0,0,61,64,10,0,88,110.09,0,0,8,-1000,-1,0,0,0,,,,,,,,,
10,1783378546614,1010,1010,0,0,0,0,0,0,61,64,10,0,88,110.49,0,0,9,-1000,-1,0,0,0,,,,,,,,,
11,1783378546716,1112,1112,0,0,0,0,0,0,61,64,10,0,88,110.38,0,0,7,-1000,-1,0,0,0,,,,,,,,,
12,1783378546766,1162,1162,0,0,0,0,0,0,61,64,10,0,88,110.15,0,0,8,-1000,-1,0,0,0,,,,,,,,,
13,1783378546867,1263,1263,0,0,0,0,0,0,61,64,10,0,88,110.53,0,0,7,-1000,-1,0,0,0,,,,,,,,,
14,1783378546969,1365,1365,0,0,0,0,0,0,61,64,10,0,88,110.25,0,0,7,-998,-1,0,0,0,,,,,,,,,
15,1783378547070,1466,1466,0,0,0,0,0,0,60,63,10,0,88,110.26,0,0,7,-1000,-1,0,0,0,,,,,,,,,
16,1783378547172,1568,1567,0,0,0,0,0,0,60,63,10,0,88,110.43,0,0,9,-997,-1,0,0,0,,,,,,,,,
17,1783378547273,1669,1669,0,0,0,0,0,0,60,63,10,0,88,110.52,0,0,8,-997,-1,0,0,0,,,,,,,,,
18,1783378547374,1770,1769,0,0,0,0,0,0,60,63,10,0,88,110.48,0,0,8,-1001,-1,0,0,0,,,,,,,,,
19,1783378547475,1871,1871,0,0,0,0,0,0,60,63,10,0,88,110.4,0,0,8,-998,-1,0,0,0,,,,,,,,,
20,1783378547577,1973,1972,0,0,0,0,0,0,60,63,10,0,88,110.47,0,0,9,-1000,-1,0,0,0,,,,,,,,,
21,1783378547678,2074,2074,0,0,0,0,0,0,60,63,10,0,88,110.59,0,1,9,-998,-1,0,0,0,,,,,,,,,
22,1783378547779,2175,2175,0,0,0,0,0,0,60,63,10,0,88,110.41,0,0,7,-1002,-1,0,0,0,,,,,,,,,
23,1783378547883,2279,2278,0,0,0,0,0,0,60,63,10,0,88,110.36,0,1,8,-998,-1,0,0,0,,,,,,,,,
24,1783378547982,2378,2377,0,0,0,0,0,0,60,63,10,0,88,110.49,0,2,8,-999,-1,0,0,0,,,,,,,,,
