test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed
,gui,,CONTROL_PANEL,13055,1,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,499,499,0,0,0,11.286,10.627,0,88,152,0,0,0,0,0,1,0,10,135.38,0,33,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,command:vision,CONNECTED,0,pitch,135,1,0,0,0,0,0,1,0,0,0,0,0,125,249,0,0,0,0,0,0,0,0,0,0,300
,gui,,CONTROL_PANEL,13120,2,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,499,499,0,0,0,11.286,10.627,64,88,152,0,0,0,0,0,1,0,10,135.38,0,33,12,14158,0,0,2648.63,2389.76,14,12,0,12,0,0,0,0,0,12,14158,3,0,0,0,0,0,0,0,3917,2,0,0,2,0,0,0,0,0,1,0,OK,0,,0,vision,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,124,249,0,0,0,0,0,0,0,0,0,0,300
,gui,,CONTROL_PANEL,14245,3,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,511,511,0,0,0,10.3877,10.2668,7,96,152,0,0,0,0,0,1,0,10,135,0,33,275,368811,0,0,39.787,5358.02,1,263,25,37,0,0,0,0,0,275,368811,40,0,0,0,0,0,0,0,1460,39,35,35,4,35.3418,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,pitch,12,1,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,2,1,0,0,0,10,25,8,300
,gui,,CONTROL_PANEL,15370,4,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,522,522,0,0,0,10.8161,10.3597,52,92,152,0,0,0,0,0,1,0,10,135.06,0,33,548,737231,0,0,45.1715,3895.95,0,273,22,41,0,0,0,0,0,548,737231,77,0,0,0,0,0,0,0,1460,76,70,70,6,31.548,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,pitch,11,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,20,50,17,300
,gui,,CONTROL_PANEL,16494,5,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,534,534,0,0,0,10.1667,10.8213,41,98,152,0,0,0,0,0,1,0,10,135.14,0,33,819,1103372,0,0,2182.42,3947.52,13,271,0,41,0,0,0,0,0,819,1103372,113,0,0,0,0,0,0,0,11187,112,104,104,8,31.975,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,pitch,12,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,0,0,0,29,75,25,300
,gui,,CONTROL_PANEL,17495,6,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,544,544,0,0,0,9.47384,10.3714,48,105,152,0,0,0,0,0,1,0,10,135.08,0,32,1061,1428587,0,0,44.2863,13988.4,1,242,22,51,0,0,0,0,0,1061,1428587,147,0,0,0,0,0,0,0,1460,146,136,136,10,33.3901,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,pitch,10,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,37,99,33,300
,gui,,CONTROL_PANEL,18620,7,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,556,556,0,0,0,9.79113,11.5234,6,102,152,0,0,0,0,0,1,0,10,135.2,0,32,1325,1781239,0,0,5934.68,6951.19,10,264,0,53,0,0,0,0,0,1325,1781239,182,0,0,0,0,0,0,0,10239,181,169,169,12,29.6143,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,pitch,12,1,0,0,0,0,0,1,0,0,0,0,0,125,250,6,0,2,1,0,0,0,46,123,42,300
,gui,,CONTROL_PANEL,19744,8,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,567,567,0,0,0,11.1937,10.0659,6,89,152,0,0,0,0,0,1,0,10,135.05,0,32,1591,2135520,0,0,3549.89,8858.63,9,266,0,53,0,0,0,0,0,1591,2135520,218,0,0,0,0,0,0,0,10482,217,203,203,14,30.3012,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,pitch,11,1,0,0,0,0,0,1,0,0,0,0,0,124,249,2,0,2,1,0,0,0,56,147,51,300
,gui,,CONTROL_PANEL,20744,9,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,576,576,0,0,0,9.96201,9.87932,85,100,152,0,0,0,0,0,1,0,10,135.25,0,32,1823,2447949,0,0,5504.46,10026.6,8,232,0,53,0,0,0,0,0,1823,2447949,250,0,0,0,0,0,0,0,10314,249,233,233,16,31.9954,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,pitch,9,1,0,0,0,0,0,1,0,0,0,0,0,124,250,2,0,2,1,0,0,0,64,169,59,300
,gui,,CONTROL_PANEL,21870,10,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,588,588,0,0,0,20.6058,12.322,47,48,152,0,0,0,0,0,1,0,10,135.45,0,32,2088,2802495,0,0,2757.16,8733.27,9,265,0,53,0,0,0,0,0,2088,2802495,286,0,0,0,0,0,0,0,10797,285,267,267,18,31.8169,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,pitch,12,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,74,193,68,300
,gui,,CONTROL_PANEL,22995,11,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,599,599,0,0,0,10.0031,10.6684,89,99,152,0,0,0,0,0,1,0,10,135.05,0,32,2354,3157961,0,0,2458.2,4557.98,3,266,0,53,0,0,0,0,0,2354,3157961,325,0,0,0,0,0,0,0,11048,324,302,302,22,32.8897,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,pitch,11,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,84,218,77,300
,gui,,CONTROL_PANEL,24119,12,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,611,611,0,0,0,10.1693,10.2238,33,98,152,0,0,0,0,0,1,0,10,135.34,0,32,2628,3526010,0,0,739.99,6267.66,3,274,1,53,0,0,0,0,0,2628,3526010,362,0,0,0,0,0,0,0,11109,361,337,337,24,32.6162,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,pitch,12,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,0,0,0,93,244,84,300
,gui,,CONTROL_PANEL,27479,13,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,646,646,0,0,0,10.4065,10.3481,27,96,152,0,0,0,0,0,1,0,10,135.27,0,32,3448,4631062,0,0,40678.5,15608,0,820,0,53,0,0,0,0,0,3448,4631062,474,0,0,0,0,0,0,0,5840,473,443,443,30,32.0048,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,pitch,35,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,120,323,92,300
,gui,,CONTROL_PANEL,28512,14,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,657,657,0,0,0,11.2031,10.6676,43,89,152,0,0,0,0,0,1,0,10,135.08,0,32,3448,4631062,0,0,40678.5,15608,0,820,0,53,0,0,0,0,0,3448,4631062,474,0,0,0,0,0,0,0,5840,473,443,443,30,32.0048,960,720,0,0,1,0,OK,0,,0,plot_metric_changed:yaw,CONNECTED,0,yaw,11,1,0,0,0,0,0,1,0,0,0,0,0,125,237,1,0,2,0,0,0,0,128,347,101,300
,gui,,CONTROL_PANEL,28594,15,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,658,658,0,0,0,10.1024,10.5546,26,98,152,0,0,0,0,0,1,0,10,134.99,0,32,3723,5000206,0,0,1507.84,11392.9,0,275,0,53,0,0,0,0,0,3723,5000206,511,0,0,0,0,0,0,0,10220,510,478,478,32,34.6092,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,yaw,1,1,0,0,0,0,0,1,0,0,0,0,0,124,237,1,0,2,0,0,0,0,129,349,101,300
,gui,,CONTROL_PANEL,29719,16,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,669,669,0,0,0,10.3603,10.4034,91,96,152,0,0,0,0,0,1,0,10,135.02,0,32,3991,5356585,0,0,2674.89,6615.77,22,268,0,53,0,0,0,0,0,3991,5356585,550,0,0,0,0,0,0,0,11075,549,513,513,36,37.4466,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,yaw,11,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,138,375,110,300
,gui,,CONTROL_PANEL,30720,17,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,680,680,0,0,0,10.6447,10.4228,27,93,152,0,0,0,0,0,1,0,10,135.21,0,32,4238,5691143,0,0,18305.3,22151.6,13,247,0,63,0,0,0,0,0,4238,5691143,584,0,0,0,0,0,0,0,11043,583,545,545,38,32.6832,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,yaw,11,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,146,399,117,300
,gui,,CONTROL_PANEL,31844,18,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,692,692,0,0,0,10.2882,11.1799,38,97,152,0,0,0,0,0,1,0,10,134.84,0,32,4519,6070660,0,0,2107.34,12270.2,0,281,0,63,0,0,0,0,0,4519,6070660,622,0,0,0,0,0,0,0,11241,621,581,581,40,32.5977,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,yaw,12,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,155,426,126,300
,gui,,CONTROL_PANEL,34871,19,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,724,724,0,0,0,10.2966,10.7264,0,97,152,0,0,0,0,0,1,0,10,135.12,0,32,5253,7062545,0,0,6255.98,10877.1,20,734,0,63,0,0,0,0,0,5253,7062545,723,0,0,0,0,0,0,0,10255,722,676,676,46,32.6162,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,yaw,32,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,179,497,132,300
,gui,,CONTROL_PANEL,34878,20,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,724,724,0,0,0,10.2966,10.7264,7,97,152,0,0,0,0,0,1,0,10,135.12,0,32,5253,7062545,0,0,6255.98,10877.1,20,734,0,63,0,0,0,0,0,5253,7062545,723,0,0,0,0,0,0,0,10255,722,676,676,46,32.6162,960,720,0,0,1,0,OK,0,,0,plot_metric_changed:tof,CONNECTED,0,tof,0,1,0,0,0,0,0,1,0,0,0,0,0,2278,2453,0,0,2,0,0,0,0,179,497,133,300
,gui,,CONTROL_PANEL,35995,21,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,735,735,0,0,0,11.2605,10.3804,53,88,152,0,0,0,0,0,1,0,10,135.19,0,32,5527,7429107,0,0,1591.92,7159.82,4,274,0,63,0,0,0,0,0,5527,7429107,761,0,0,0,0,0,0,0,1460,760,712,712,48,32.2172,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,124,259,1,0,2,0,0,0,0,189,523,141,300
,gui,,CONTROL_PANEL,37119,22,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,747,747,0,0,0,10.0215,10.758,57,99,152,0,0,0,0,0,1,0,10,134.96,0,32,5808,7802661,0,0,18256.5,21881,16,281,0,63,0,0,0,0,0,5808,7802661,798,0,0,0,0,0,0,0,10524,797,747,747,50,31.6842,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,12,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,198,549,150,300
,gui,,CONTROL_PANEL,38119,23,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,757,757,0,0,0,12.003,10.6296,90,83,152,0,0,0,0,0,1,0,10,135.17,0,32,6056,8135829,0,0,5608.24,12584.1,2,248,0,63,0,0,0,0,0,6056,8135829,832,0,0,0,0,0,0,0,10401,831,779,779,52,32.8235,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,10,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,206,573,157,300
,gui,,CONTROL_PANEL,39244,24,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,770,770,0,0,0,10.313,11.9817,4,96,152,0,0,0,0,0,1,0,10,135.08,0,32,6321,8493035,0,0,2481.64,10437.4,16,265,0,63,0,0,0,0,0,6321,8493035,871,0,0,0,0,0,0,0,11147,870,814,814,56,36.6275,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,13,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,0,0,0,215,599,166,300
,gui,,CONTROL_PANEL,42263,25,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,801,801,0,0,0,23.1774,12.843,47,43,152,0,0,0,0,0,1,0,10,135.09,0,31,7058,9486395,0,0,1732.87,2626.42,4,737,0,63,0,0,0,0,0,7058,9486395,972,0,0,0,0,0,0,0,11244,971,909,909,62,32.8506,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,31,1,0,0,0,0,0,1,0,0,0,0,0,124,249,2,0,2,1,0,0,0,239,670,172,300
,gui,,CONTROL_PANEL,43270,26,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,811,811,0,0,0,10.0324,10.5066,65,99,152,0,0,0,0,0,1,0,10,135.19,0,31,7297,9809547,0,0,2406.96,8425.75,15,239,0,63,0,0,0,0,0,7297,9809547,1005,0,0,0,0,0,0,0,10974,1004,940,940,64,33.2489,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,10,1,0,0,0,0,0,1,0,0,0,0,0,125,238,1,0,2,0,0,0,0,247,693,180,300
,gui,,CONTROL_PANEL,44395,27,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,822,822,0,0,0,9.42522,10.0105,92,106,152,0,0,0,0,0,1,0,10,135.09,0,31,7564,10169506,0,0,227.511,1434.91,4,267,4,63,0,0,0,0,0,7564,10169506,1042,0,0,0,0,0,0,0,2920,1041,975,975,66,31.3004,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,124,237,2,0,2,1,0,0,0,257,718,188,300
,gui,,CONTROL_PANEL,45519,28,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,834,834,0,0,0,19.272,11.9787,88,51,152,0,0,0,0,0,1,0,10,135.4,0,31,7830,10530320,0,0,290.339,1224.53,23,266,3,63,0,0,0,0,0,7830,10530320,1078,0,0,0,0,0,0,0,8760,1077,1009,1009,68,32.0551,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,12,1,0,0,0,0,0,1,0,0,0,0,0,124,250,2,0,2,1,0,0,0,266,743,197,300
,gui,,CONTROL_PANEL,46520,29,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,845,845,0,0,0,10.2333,10.5626,5,97,152,0,0,0,0,0,1,0,10,134.91,0,31,8077,10865391,0,0,3901.56,12076.4,5,247,0,63,0,0,0,0,0,8077,10865391,1112,0,0,0,0,0,0,0,10613,1111,1041,1041,70,31.409,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,2,1,0,0,0,274,767,205,300
,gui,,CONTROL_PANEL,49655,30,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,877,877,0,0,0,9.5159,10.2999,18,105,171,0,0,0,0,0,1,0,10,135.27,0,31,8826,11871320,0,0,1069.96,1475.77,0,749,0,63,0,0,0,0,0,8826,11871320,1215,0,0,0,0,0,0,0,5840,1214,1138,1138,76,31.1649,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,32,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,299,839,211,300
,gui,,CONTROL_PANEL,50770,31,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,888,888,0,0,0,9.55169,9.77528,5,104,171,0,0,0,0,0,1,0,10,135.38,0,31,9081,12210035,0,0,3740.65,8565.8,15,255,0,63,0,0,0,0,0,9081,12210035,1252,0,0,0,0,0,0,0,7465,1251,1171,1171,80,39.3044,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,0,0,0,308,863,219,300
,gui,,CONTROL_PANEL,51894,32,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,898,898,0,0,0,9.6367,9.74607,102,103,171,0,0,0,0,0,1,0,10,135.09,0,30,9338,12555812,0,0,2124.88,11756.8,25,257,0,63,0,0,0,0,0,9338,12555812,1287,0,0,0,0,0,0,0,11189,1286,1204,1204,82,34.3515,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,10,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,0,0,0,318,886,228,300
,gui,,CONTROL_PANEL,52894,33,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,909,909,0,0,0,9.31794,10.043,19,107,171,0,0,0,0,0,1,0,10,134.98,0,30,9571,12868167,0,0,222.165,17029.4,18,233,4,63,0,0,0,0,0,9571,12868167,1319,0,0,0,0,0,0,0,11200,1318,1234,1234,84,35.79,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,327,907,236,300
,gui,,CONTROL_PANEL,53895,34,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,919,919,0,0,0,10.7722,10.2916,35,92,171,0,0,0,0,0,1,0,10,135.17,0,30,9810,13190676,0,0,2185.74,1484.32,21,239,0,63,0,0,0,0,0,9810,13190676,1352,0,0,0,0,0,0,0,11169,1351,1265,1265,86,34.5166,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,10,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,335,930,244,300
,gui,,CONTROL_PANEL,57047,35,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,951,951,0,0,0,10.542,10.3373,96,94,175,0,0,0,0,0,1,0,10,134.85,0,30,10573,14218254,0,0,36.2599,6965.11,0,763,27,63,0,0,0,0,0,10573,14218254,1457,0,0,0,0,0,0,0,1460,1456,1364,1364,92,42.3961,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,32,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,362,1002,251,300
,gui,,CONTROL_PANEL,58169,36,1,1,0,5,5,5,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,963,963,0,0,0,10.1117,10.4195,49,98,175,0,0,0,0,0,1,0,10,135.05,0,29,10848,14588699,0,0,1986.95,3755.63,0,275,0,63,0,0,0,0,0,10848,14588699,1494,0,0,0,0,0,0,0,5840,1493,1399,1399,94,35.9041,960,720,0,0,1,0,OK,0,,0,vision,CONNECTED,0,tof,12,1,0,0,0,0,0,1,0,0,0,0,0,124,262,1,0,2,0,0,0,0,371,1028,260,300
