test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,159491,71,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1655,1655,0,3,0,13.1471,17.3078,111,76,1750,318,1545,6,3,3,OK,100,1,70,94,139.59,0,45,76,78,2982,3979798,6,0,61.1519,58.9325,7,62,16,1403,1373,1825,3,3,3,OK,100,2982,3979798,1006,0,0,0,0,0,0,1,1460,985,898,76,87,0.916039,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,11,1,1,0,0,0,20,1,0,0,0,0,0,124,249,0,0,2,0,1,0,0,58,18,56,300,27,21,6,1,0,battery?,47,OK,0,4127,4127
,gui,,CONTROL_PANEL,160491,72,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1665,1665,0,3,0,11.1804,37.3397,128,89,1750,318,1545,6,3,3,OK,100,1,80,99,139.53,0,45,76,78,3032,4045460,6,0,37.7523,48.8091,12,50,26,1403,1373,1825,3,3,3,OK,100,3032,4045460,1023,0,0,0,0,0,0,1,4108,1002,913,76,89,0.916039,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,10,1,1,0,0,0,20,1,0,0,0,0,0,124,250,0,0,2,0,1,0,0,58,18,56,300,28,22,6,1,0,battery?,46,OK,0,127,127
,gui,,CONTROL_PANEL,161491,73,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1677,1677,0,3,0,15.9191,43.1727,37,62,1750,318,1545,6,3,3,OK,100,1,80,99,139.7,0,45,76,78,3083,4114762,6,0,56.9614,51.1864,1,51,17,1403,1373,1825,3,3,3,OK,100,3083,4114762,1041,0,0,0,0,0,0,1,2920,1020,930,77,90,0.799963,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,12,1,1,0,0,0,0,1,0,0,0,0,0,124,250,0,0,2,0,2,0,0,59,18,57,300,28,22,6,1,0,battery?,46,OK,0,1127,1127
,gui,,CONTROL_PANEL,162491,74,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1687,1687,0,3,0,9.36592,16.0249,69,106,1750,318,1545,6,3,3,OK,100,1,80,98,139.82,0,45,76,78,3137,4187499,6,0,62.0996,56.3488,5,54,16,1403,1373,1825,3,3,3,OK,100,3137,4187499,1060,0,0,0,0,0,0,1,1460,1039,948,78,91,0.855913,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,10,1,1,0,0,0,0,1,0,0,0,0,0,125,249,0,0,2,0,1,0,0,60,18,58,300,28,22,6,1,0,battery?,46,OK,0,2127,2127
,gui,,CONTROL_PANEL,163492,75,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1697,1697,0,3,0,4.21093,17.754,5,237,1750,318,1545,6,3,3,OK,100,1,70,91,139.79,0,45,76,78,3192,4260714,6,0,61.8546,58.6288,10,55,16,1403,1373,1825,3,3,3,OK,100,3192,4260714,1079,0,0,0,0,0,0,1,1460,1058,966,78,92,0.855913,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,10,1,1,0,0,0,0,1,0,0,0,0,0,125,249,0,0,2,0,1,0,0,60,18,58,300,28,22,6,1,0,battery?,46,OK,0,3128,3128
,gui,,CONTROL_PANEL,164616,76,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1709,1709,0,3,0,7.83378,18.3935,137,127,1750,318,1545,6,3,3,OK,100,1,70,89,139.59,0,45,76,79,3256,4344317,6,0,48.7994,55.2836,11,64,20,1403,1373,1825,3,3,3,OK,100,3256,4344317,1101,0,0,0,0,0,0,1,4225,1080,986,78,94,0.855913,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,12,1,1,0,0,0,-20,1,0,0,0,0,0,125,249,0,0,2,0,1,0,0,60,18,58,300,28,22,6,1,0,battery?,46,OK,0,4252,4252
,gui,,CONTROL_PANEL,167750,77,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1743,1743,0,3,0,11.4923,12.6472,80,87,1750,318,1545,6,3,3,OK,100,1,70,94,139.67,0,44,76,78,3428,4568739,6,0,60.4901,69.248,14,172,16,1403,1373,1825,3,3,3,OK,100,3428,4568739,1162,0,0,0,0,0,0,1,2920,1141,1041,80,100,0.697126,960,720,0,0,1,0,OK,0,,0,vision,,,RECOVERING,1,pitch,34,1,1,0,0,0,-20,1,0,0,0,0,0,125,249,0,0,2,0,1,0,0,62,18,58,300,29,22,7,1,0,battery?,,TIMEOUT,2386,7386,0
,gui,,CONTROL_PANEL,168866,78,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1753,1753,0,3,0,130.016,34.6847,285,7,1750,318,1545,6,3,3,DEGRADED,60,1,70,91,140.02,0,44,75,78,3479,4636934,6,0,56.8518,63.5937,194,51,17,1403,1373,1825,3,3,3,OK,100,3479,4636934,1180,0,0,0,0,0,0,1,1460,1159,1057,80,102,0.697126,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,10,1,1,0,0,0,0,1,0,0,0,0,0,124,261,0,0,2,0,1,0,0,62,18,59,300,29,22,7,1,0,battery?,,TIMEOUT,2386,8502,1116
,gui,,CONTROL_PANEL,169992,79,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1753,1753,0,4,0,130.016,34.6847,1410,7,1750,318,1545,6,3,3,STALE,0,1,70,91,140.02,0,44,75,78,3479,4636934,8,0,56.8518,63.5937,1320,0,17,1403,1373,1825,3,3,3,STALE,0,3479,4636934,1180,0,0,0,0,0,0,1,1460,1159,1057,80,102,0.697126,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,0,1,1,0,0,0,20,1,0,0,0,0,0,125,261,0,0,2,0,1,0,0,62,18,59,300,29,22,7,1,0,battery?,,TIMEOUT,2386,9628,2241
,gui,,CONTROL_PANEL,171117,80,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1765,1765,0,4,0,9.22191,14.7331,34,108,1750,1466,1754,7,4,4,OK,100,1,70,90,139.55,0,44,76,78,3539,4715367,8,0,29.8354,58.1254,5,60,33,1403,1347,3480,4,4,4,OK,100,3539,4715367,1201,0,0,0,0,0,0,1,2920,1180,1076,81,104,0.621451,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,12,1,1,0,0,0,20,1,0,0,0,0,0,125,249,0,0,2,0,1,0,0,63,18,60,300,29,22,7,1,0,battery?,,TIMEOUT,2386,10753,3366
,gui,,CONTROL_PANEL,172241,81,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1777,1777,0,4,0,18.4652,14.4975,34,54,1750,1466,1754,7,4,4,OK,100,1,70,92,139.81,0,44,76,79,3599,4794555,8,0,41.8832,54.1124,14,60,23,1403,1347,3480,4,4,4,OK,100,3599,4794555,1223,0,0,0,0,0,0,1,2920,1202,1095,81,107,0.621451,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,12,1,1,0,0,0,0,1,0,0,0,0,0,124,249,0,0,2,0,1,0,0,63,18,60,300,29,22,7,1,0,battery?,,TIMEOUT,2386,11877,4491
,gui,,CONTROL_PANEL,175142,82,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1807,1807,0,4,0,9.35146,14.0904,95,106,1750,1466,1754,7,4,4,OK,100,1,70,86,139.75,0,43,77,79,3759,5005275,8,0,50.9968,94.4128,8,160,19,1403,1347,3480,4,4,4,OK,100,3759,5005275,1282,0,0,0,0,0,0,1,1460,1261,1146,84,115,0.682277,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,30,1,1,0,-20,0,0,1,0,0,0,0,0,2401,2525,0,0,2,0,1,0,0,66,18,61,300,30,22,8,1,0,battery?,,TIMEOUT,2391,14778,0
,gui,,CONTROL_PANEL,176266,83,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1820,1820,0,4,0,9.35233,16.069,13,106,1750,1466,1754,7,4,4,OK,100,1,70,91,140.11,0,42,77,79,3819,5085547,8,0,57.3477,59.608,18,60,17,1403,1347,3480,4,4,4,OK,100,3819,5085547,1303,0,0,0,0,0,0,1,2920,1282,1165,85,117,0.753119,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,13,1,1,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,1,0,0,67,18,63,300,30,22,8,1,0,battery?,,TIMEOUT,2391,15902,1124
,gui,,CONTROL_PANEL,177266,84,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1830,1830,0,4,0,9.90939,38.2279,104,100,1750,1466,1754,7,4,4,OK,100,1,70,88,139.68,0,42,77,79,3874,5157632,8,0,53.0509,55.8469,2,55,18,1403,1347,3480,4,4,4,OK,100,3874,5157632,1322,0,0,0,0,0,0,1,2920,1301,1182,85,119,0.753119,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,10,1,1,0,20,0,0,1,0,0,0,0,0,125,249,0,0,2,0,1,0,0,67,18,63,300,30,22,8,1,0,battery?,,TIMEOUT,2391,16902,2124
,gui,,CONTROL_PANEL,178266,85,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1841,1841,0,4,0,7.69103,22.6275,23,130,1750,1466,1754,7,4,4,OK,100,1,70,90,140,0,42,77,79,3925,5227182,8,0,43.5174,54.7636,6,51,22,1403,1347,3480,4,4,4,OK,100,3925,5227182,1340,0,0,0,0,0,0,1,2920,1319,1199,86,120,0.707614,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,11,1,1,0,0,0,0,1,0,0,0,0,0,125,250,0,0,2,0,1,0,0,68,18,64,300,30,22,8,1,0,battery?,,TIMEOUT,2391,17902,3124
,gui,,CONTROL_PANEL,179391,86,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1853,1853,0,4,0,125.645,34.5865,72,7,1750,1466,1754,7,4,4,OK,100,1,70,96,139.82,0,42,76,78,3986,5310012,8,0,65.1871,54.8197,15,61,15,1403,1347,3480,4,4,4,OK,100,3986,5310012,1359,0,0,0,0,0,0,1,4229,1338,1218,87,120,0.780518,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,12,1,1,-20,20,0,0,1,0,0,0,0,0,124,250,0,0,2,0,1,0,0,69,18,65,300,30,22,8,1,0,battery?,,TIMEOUT,2391,19027,4249
,gui,,CONTROL_PANEL,182534,87,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1887,1887,0,4,0,20.9472,42.0976,12,47,1750,398,1861,8,4,4,OK,100,1,70,89,139.88,0,41,76,78,4159,5544176,8,0,46.1249,53.2596,21,173,21,1403,1347,3480,4,4,4,OK,100,4159,5544176,1419,0,0,0,0,0,0,1,2920,1398,1275,89,123,0.784961,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,34,1,1,0,0,0,0,1,0,0,0,0,0,2392,249,0,0,2,0,1,0,0,71,18,66,300,31,22,9,1,0,battery?,,TIMEOUT,2391,22170,0
,gui,,CONTROL_PANEL,183541,88,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1897,1897,0,4,0,9.04578,14.2887,10,110,1750,398,1861,8,4,4,OK,100,1,70,88,139.76,0,41,76,80,4214,5616268,8,0,99.8579,92.3616,5,55,10,1403,1347,3480,4,4,4,OK,100,4214,5616268,1439,0,0,0,0,0,0,1,8,1418,1293,90,125,0.838196,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,10,1,1,0,0,0,0,1,0,0,0,0,0,124,262,0,0,2,0,1,0,0,72,18,68,300,31,22,9,1,0,battery?,,TIMEOUT,2391,23177,1007
,gui,,CONTROL_PANEL,184541,89,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1908,1908,0,4,0,20.235,53.5259,5,49,1750,323,1901,9,4,4,OK,100,1,70,85,139.67,0,41,76,79,4268,5690169,8,0,55.9921,62.1796,9,54,17,1403,1347,3480,4,4,4,OK,100,4268,5690169,1458,0,0,0,0,0,0,1,2920,1437,1310,91,127,0.773049,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,11,1,1,0,0,0,0,1,0,0,0,0,0,125,260,0,0,2,0,1,0,0,73,18,68,300,31,22,9,1,0,battery?,,TIMEOUT,2391,24177,2007
,gui,,CONTROL_PANEL,185666,90,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1919,1919,0,4,0,124.801,37.7646,68,8,1750,323,1901,9,4,4,OK,100,1,70,88,139.66,0,41,77,79,4329,5773410,8,0,54.2579,57.9447,2,61,18,1403,1347,3480,4,4,4,OK,100,4329,5773410,1479,0,0,0,0,0,0,1,2920,1458,1330,92,128,0.838163,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,11,1,1,0,0,0,0,1,0,0,0,0,0,124,249,0,0,2,0,1,0,0,74,18,70,300,31,22,9,1,0,battery?,,TIMEOUT,2391,25302,3132
,gui,,CONTROL_PANEL,186666,91,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1930,1930,0,4,0,16.3147,46.1397,79,61,1750,323,1901,9,4,4,OK,100,1,70,87,139.8,0,40,76,79,4383,5845421,8,0,65.9791,54.9739,8,54,15,1403,1347,3480,4,4,4,OK,100,4383,5845421,1498,0,0,0,0,0,0,1,4151,1477,1347,92,130,0.838163,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,11,1,1,0,0,-20,0,1,0,0,0,0,0,125,250,0,0,2,0,1,0,0,74,18,70,300,31,22,9,1,0,battery?,,TIMEOUT,2391,26302,4132
,gui,,CONTROL_PANEL,189926,92,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1964,1964,0,4,0,8.31932,20.8937,96,120,1750,323,1901,9,4,4,OK,100,1,50,68,139.79,0,40,76,80,4558,6081546,8,0,61.1959,56.2224,8,175,16,1403,1347,3480,4,4,4,OK,100,4558,6081546,1560,0,0,0,0,0,0,1,2920,1539,1404,94,135,0.813543,960,720,0,0,1,0,OK,0,,0,vision,,,RECOVERING,1,pitch,34,1,1,0,0,-20,0,1,0,0,0,0,0,124,250,0,0,2,0,1,0,0,76,18,70,300,32,22,10,1,0,battery?,,TIMEOUT,2391,29562,0
,gui,,CONTROL_PANEL,191041,93,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1977,1977,0,4,0,21.1197,16.5426,40,47,1750,323,1901,9,4,4,OK,100,1,40,64,139.52,0,40,76,79,4620,6160838,8,0,59.6125,94.23,6,62,16,1403,1347,3480,4,4,4,OK,100,4620,6160838,1583,0,0,0,0,0,0,1,2920,1562,1423,94,139,0.813543,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,13,1,1,0,0,0,0,1,0,0,0,0,0,125,237,0,0,2,0,1,0,0,76,18,71,300,32,22,10,1,0,battery?,,TIMEOUT,2391,30677,1115
,gui,,CONTROL_PANEL,192041,94,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1987,1987,0,4,0,14.3703,12.7713,65,69,1750,323,1901,9,4,4,OK,100,1,40,65,139.59,0,40,76,78,4673,6233123,8,0,60.9854,57.8135,12,53,16,1403,1347,3480,4,4,4,OK,100,4673,6233123,1601,0,0,0,0,0,0,1,4248,1580,1440,95,140,0.722381,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,10,1,1,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,1,0,0,77,18,72,300,32,22,10,1,0,battery?,,TIMEOUT,2391,31677,2115
,gui,,CONTROL_PANEL,193041,95,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,1998,1998,0,4,0,33.3735,18.8915,71,29,1750,323,1901,9,4,4,OK,100,1,50,69,139.51,0,39,77,79,4724,6302425,8,0,41.0888,53.6883,14,51,24,1403,1347,3480,4,4,4,OK,100,4724,6302425,1619,0,0,0,0,0,0,1,2920,1598,1457,96,141,0.77622,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,11,1,1,0,0,20,0,1,0,0,0,0,0,125,250,0,0,2,0,1,0,0,78,18,72,300,32,22,10,1,0,battery?,,TIMEOUT,2391,32677,3115
,gui,,CONTROL_PANEL,194166,96,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2010,2010,0,4,0,12.5242,13.9543,43,79,1750,323,1901,9,4,4,OK,100,1,60,83,139.51,-1,39,77,78,4780,6377424,8,0,45.9483,58.154,25,56,21,1403,1347,3480,4,4,4,OK,100,4780,6377424,1639,0,0,0,0,0,0,1,2920,1618,1475,96,143,0.77622,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,12,1,1,0,0,20,0,1,0,0,0,0,0,125,249,0,0,2,0,1,0,0,78,18,73,300,32,22,10,1,0,battery?,,TIMEOUT,2391,33803,4240
,gui,,CONTROL_PANEL,197318,97,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2043,2043,0,4,0,11.0502,19.1258,101,90,1750,323,1901,9,4,4,OK,100,1,100,120,140.17,0,38,77,80,4951,6606951,8,0,65.033,55.8806,11,171,15,1403,1347,3480,4,4,4,OK,100,4951,6606951,1699,0,0,0,0,0,0,1,4211,1678,1530,98,148,0.695725,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,33,1,1,0,0,20,0,1,0,0,0,0,0,2401,249,1,0,2,0,1,0,0,80,18,74,300,33,22,11,1,0,battery?,,TIMEOUT,2391,36954,0
,gui,,CONTROL_PANEL,198441,98,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2055,2055,0,4,0,9.21352,19.4354,61,108,1750,323,1901,9,4,4,OK,100,1,110,129,139.95,0,38,76,80,5014,6688065,8,0,57.3933,99.4366,4,63,17,1403,1347,3480,4,4,4,OK,100,5014,6688065,1722,0,0,0,0,0,0,1,1460,1701,1550,99,151,0.665301,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,12,1,1,0,0,20,0,1,0,0,0,0,0,125,262,0,0,2,0,1,0,0,81,18,75,300,33,22,11,1,0,battery?,,TIMEOUT,2391,38078,1123
,gui,,CONTROL_PANEL,199566,99,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2067,2067,0,4,0,6.75605,12.9838,65,148,1750,323,1901,9,4,4,OK,100,1,120,139,139.97,0,38,76,78,5077,6771468,8,0,62.0206,61.9906,14,63,16,1403,1347,3480,4,4,4,OK,100,5077,6771468,1744,0,0,0,0,0,0,1,2920,1723,1570,99,153,0.665301,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,12,1,1,0,0,20,0,1,0,0,0,0,0,124,250,0,0,2,0,1,0,0,81,18,76,300,33,22,11,1,0,battery?,,TIMEOUT,2391,39202,2248
,gui,,CONTROL_PANEL,200566,100,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2079,2079,0,4,0,13.0947,96.0546,29,76,1750,387,2072,10,4,4,OK,100,1,130,146,140.66,0,38,76,78,5132,6844878,8,0,46.6403,53.8368,13,55,21,1403,1347,3480,4,4,4,OK,100,5132,6844878,1764,0,0,0,0,0,0,1,1460,1743,1588,99,155,0.665301,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,12,1,1,0,0,20,0,1,0,0,0,0,0,124,250,0,0,2,0,1,0,0,81,18,76,300,33,22,11,1,0,battery?,,TIMEOUT,2391,40202,3248
,gui,,CONTROL_PANEL,201691,101,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2090,2090,0,4,0,18.3696,31.0071,59,54,1750,387,2072,10,4,4,OK,100,1,130,153,140.56,0,37,76,78,5194,6929806,8,0,46.7883,53.8561,6,62,21,1403,1347,3480,4,4,4,OK,100,5194,6929806,1785,0,0,0,0,0,0,1,2920,1764,1608,100,156,0.604418,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,11,1,1,0,0,20,0,1,0,0,0,0,0,124,250,0,0,2,0,1,0,0,82,18,77,300,33,22,11,1,0,battery?,,TIMEOUT,2391,41327,4373
,gui,,CONTROL_PANEL,204712,102,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2117,2117,0,4,0,17.7817,18.643,426,56,1750,387,2072,10,4,4,DEGRADED,60,1,150,164,140.39,0,37,76,78,5338,7122051,8,0,29.3158,51.2631,396,144,34,1403,1347,3480,4,4,4,DEGRADED,60,5338,7122051,1836,0,0,0,0,0,0,1,2920,1815,1655,101,160,0.553977,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,27,1,1,0,0,20,0,1,0,0,0,0,0,2396,249,0,0,2,0,1,0,0,83,18,77,300,34,22,12,1,0,battery?,,TIMEOUT,2391,44348,2
,gui,,CONTROL_PANEL,205717,103,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2117,2117,0,5,0,17.7817,18.643,1430,56,1750,387,2072,10,4,4,STALE,0,1,150,164,140.39,0,37,76,78,5338,7122051,10,0,29.3158,51.2631,1400,0,34,1403,1347,3480,4,4,4,STALE,0,5338,7122051,1836,0,0,0,0,0,0,1,2920,1815,1655,101,160,0.553977,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,0,1,1,0,0,0,0,1,0,0,0,0,0,125,238,0,0,2,0,1,0,0,83,18,78,300,34,22,12,1,0,battery?,,TIMEOUT,2391,45353,1006
,gui,,CONTROL_PANEL,206841,104,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2127,2127,0,5,0,9.42895,24.1981,122,106,1750,1521,2118,11,5,5,OK,100,1,150,175,140.49,0,36,76,79,5397,7197251,10,0,58.9876,52.6878,3,59,16,1436,1436,5339,5,5,5,OK,100,5397,7197251,1856,0,0,0,0,0,0,1,2920,1835,1673,108,162,12.0609,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,10,1,1,0,0,-20,0,1,0,0,0,0,0,125,238,1,0,2,0,1,0,0,87,21,81,300,34,22,12,1,0,battery?,,TIMEOUT,2391,46477,2131
,gui,,CONTROL_PANEL,207966,105,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2140,2140,0,5,0,8.38638,32.5134,4,119,1750,1521,2118,11,5,5,OK,100,1,150,172,140.4,0,36,76,80,5462,7275991,10,0,52.9848,75.3373,11,65,18,1436,1436,5339,5,5,5,OK,100,5462,7275991,1881,0,0,0,0,0,0,1,1460,1860,1692,118,168,15.0836,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,13,1,1,0,0,-20,0,1,0,0,0,0,0,125,250,1,0,2,0,1,0,0,92,26,87,300,34,22,12,1,0,battery?,,TIMEOUT,2391,47602,3256
,gui,,CONTROL_PANEL,208966,106,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2150,2150,0,5,0,7.48814,50.6756,45,133,1750,1521,2118,11,5,5,OK,100,1,140,162,140.6,1,35,77,79,5516,7346912,10,0,60.5658,58.0583,14,54,16,1436,1436,5339,5,5,5,OK,100,5516,7346912,1900,0,0,0,0,0,0,1,1460,1879,1709,119,170,12.2826,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,10,1,1,0,0,-20,0,1,0,0,0,0,0,125,250,0,0,2,0,1,0,0,93,26,88,300,34,22,12,1,0,battery?,,TIMEOUT,2391,48602,4256
,gui,,CONTROL_PANEL,212102,107,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2183,2183,0,5,0,23.6703,16.5456,127,42,1750,1521,2118,11,5,5,OK,100,1,130,153,140.16,0,34,76,79,5691,7575454,10,0,54.3887,56.452,9,175,18,1436,1436,5339,5,5,5,OK,100,5691,7575454,1960,0,0,0,0,0,0,1,2920,1939,1763,120,176,10.0433,960,720,0,0,1,0,OK,0,,0,vision,,,RECOVERING,1,pitch,33,1,1,0,0,-20,0,1,0,0,0,0,0,124,250,0,0,2,0,1,0,0,94,26,88,300,35,22,13,1,0,battery?,,TIMEOUT,2391,51738,0
,gui,,CONTROL_PANEL,213216,108,2,1,1,1796,726,2866,streamon,ok,OK,vision,,no_wait|send=OK,2195,2195,0,5,0,11.7437,21.4012,70,85,1750,1521,2118,11,5,5,OK,100,1,120,142,140.31,0,34,77,80,5752,7655833,10,0,51.2711,53.4806,0,61,19,1436,1436,5339,5,5,5,OK,100,5752,7655833,1981,0,0,0,0,0,0,1,4176,1960,1782,120,178,10.0433,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,1,pitch,12,1,1,0,0,-20,0,1,0,0,0,0,0,125,250,0,0,2,0,1,0,0,94,26,89,300,35,22,13,1,0,battery?,,TIMEOUT,2391,52852,1114
