test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,event,connection_state,last_outage_failures,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,112,1,1,1,0,111,111,111,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,1130,2,2,2,0,64,17,111,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,2158,3,3,3,0,52,17,111,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,3187,4,4,4,0,46,17,111,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,4215,5,5,5,0,42.4,17,111,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,5244,6,6,6,0,40,17,111,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,6284,7,7,7,0,39.8571,17,111,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,7304,8,8,8,0,37.25,17,111,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,8324,9,9,9,0,35.2222,17,111,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
E-WIFI-LOSS-001,wifi-reconnect,Manual Wi-Fi disconnect/reconnect during command watch,WATCH,9372,10,10,10,0,36.4,17,111,battery?,82,OK,,,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,NONE,CONNECTED,0,0,0,0,0,0,0,0,0,0,0,0
