test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,2531,11,0,0,0,0,0,0,,,ERROR,,,,26,26,0,0,0,10.2555,11.5802,19,97,100,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rc 0 0 0 0,,ERROR,0,-1,-1
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,2781,12,0,0,0,0,0,0,,,ERROR,,,,28,28,0,0,0,10.2631,11.1068,74,97,100,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rc 0 0 0 0,,ERROR,0,-1,-1
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,3031,13,0,0,0,0,0,0,,,ERROR,,,,31,31,0,0,0,10.2526,10.6928,32,97,100,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rc 0 0 0 0,,ERROR,0,-1,-1
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,3281,14,0,0,0,0,0,0,,,ERROR,,,,33,33,0,0,0,10.2597,10.5382,87,97,100,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rc 0 0 0 0,,ERROR,0,-1,-1
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,3532,15,0,0,0,0,0,0,,,ERROR,,,,36,36,0,0,0,10.0573,10.3819,43,99,101,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rc 0 0 0 0,,ERROR,0,-1,-1
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,3782,16,0,0,0,0,0,0,,,ERROR,,,,39,39,0,0,0,10.2631,10.3526,3,97,101,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rc 0 0 0 0,,ERROR,0,-1,-1
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,4032,17,0,0,0,0,0,0,,,ERROR,,,,41,41,0,0,0,10.4519,10.327,58,95,101,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rc 0 0 0 0,,ERROR,0,-1,-1
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,4282,18,0,0,0,0,0,0,,,ERROR,,,,44,44,0,0,0,10.1636,10.2343,13,98,101,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rc 0 0 0 0,,ERROR,0,-1,-1
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,4532,19,0,0,0,0,0,0,,,ERROR,,,,46,46,0,0,0,10.2645,10.3066,72,97,101,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rc 0 0 0 0,,ERROR,0,-1,-1
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,4782,20,0,0,0,0,0,0,,,ERROR,,,,49,49,0,0,0,10.2614,10.285,29,97,101,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rc 0 0 0 0,,ERROR,0,-1,-1
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,5032,21,0,0,0,0,0,0,,,ERROR,,,,52,52,0,0,0,10.4322,11.5923,36,95,101,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,rc 0 0 0 0,ok,OK,0,4,4
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,5283,22,0,0,0,0,0,0,,,ERROR,,,,54,54,0,0,0,10.1924,11.1013,90,98,101,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,rc 0 0 0 0,ok,OK,0,254,254
E-STATE-CLI-001,telemetry-cli-diagnostic,Telemetry continuity without GUI,STATE_WATCH,5533,23,0,0,0,0,0,0,,,ERROR,,,,57,57,0,0,0,10.8944,10.9492,62,91,101,0,0,0,0,0,OK,100,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,NONE,,,CONNECTED,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,rc 0 0 0 0,ok,OK,0,504,504
