test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,64995,64,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,700,700,0,0,0,10.0105,12.2615,41,99,234,0,0,0,0,0,OK,100,1,0,10,140.69,0,66,16415,22048123,0,0,429.344,415.348,0,254,2,51,0,0,0,0,0,OK,100,16415,22048123,2069,0,0,0,0,0,0,1,10220,2044,1916,1916,128,33.6986,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,h,11,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,0,0,0,489,1427,448,300,12,11,1,0,0,command,,TIMEOUT,2395,10636,3241
,gui,,CONTROL_PANEL,65996,65,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,711,711,0,0,0,12.4924,11.2419,27,80,234,0,0,0,0,0,OK,100,1,0,10,140.94,0,66,16668,22379757,0,0,425.228,475.718,0,253,2,51,0,0,0,0,0,OK,100,16668,22379757,2103,0,0,0,0,0,0,1,8760,2078,1948,1948,130,42.6821,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,h,11,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,497,1451,455,300,12,11,1,0,0,command,,TIMEOUT,2395,11637,4241
,gui,,CONTROL_PANEL,69146,66,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,744,744,0,0,0,19.3884,12.5116,47,51,234,0,0,0,0,0,OK,100,1,0,10,141.09,0,66,17457,23423109,0,0,427.425,517.112,1,789,2,51,0,0,0,0,0,OK,100,17457,23423109,2211,0,0,0,0,0,0,1,10209,2186,2048,2048,138,41.9933,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,h,33,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,524,1524,462,300,13,11,2,0,0,command,,TIMEOUT,2391,14787,0
,gui,,CONTROL_PANEL,70270,67,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,756,756,0,0,0,23.2924,17.6576,28,42,234,0,0,0,0,0,OK,100,1,0,10,140.93,0,65,17723,23774262,0,0,427.111,491.213,2,266,2,51,0,0,0,0,0,OK,100,17723,23774262,2247,0,0,0,0,0,0,1,7300,2222,2082,2082,140,40.0485,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,h,12,1,0,0,0,0,0,1,0,0,0,0,0,125,261,0,0,2,0,0,0,0,532,1550,470,300,13,11,2,0,0,command,,TIMEOUT,2391,15911,1124
,gui,,CONTROL_PANEL,71395,68,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,768,768,0,0,0,10.4509,11.009,19,95,234,0,0,0,0,0,OK,100,1,0,10,140.66,0,65,18024,24171789,0,0,432.111,624.884,1,301,2,51,0,0,0,0,0,OK,100,18024,24171789,2287,0,0,0,0,0,0,1,8760,2262,2120,2120,142,34.1385,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,h,12,1,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,2,1,0,0,0,542,1578,479,300,13,11,2,0,0,command,,TIMEOUT,2391,17036,2249
,gui,,CONTROL_PANEL,72395,69,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,779,779,0,0,0,11.2425,12.7966,19,88,234,0,0,0,0,0,OK,100,1,0,10,140.94,0,65,18277,24501972,0,0,416.696,387.7,0,253,2,51,0,0,0,0,0,OK,100,18277,24501972,2321,0,0,0,0,0,0,1,5840,2296,2152,2152,144,34.9483,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,h,11,1,0,0,0,0,0,1,0,0,0,0,0,124,250,2,0,2,1,0,0,0,550,1602,487,300,13,11,2,0,0,command,,TIMEOUT,2391,18036,3249
,gui,,CONTROL_PANEL,73520,70,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,790,790,0,0,0,10.3985,11.2201,70,96,234,0,0,0,0,0,OK,100,1,0,10,140.89,0,65,18560,24872649,0,0,66.8001,526.612,1,283,14,51,0,0,0,0,0,OK,100,18560,24872649,2359,0,0,0,0,0,0,1,1460,2334,2188,2188,146,33.7103,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,h,11,1,0,0,0,0,0,1,0,0,0,0,0,125,250,2,0,2,1,0,0,0,559,1629,496,300,13,11,2,0,0,command,,TIMEOUT,2391,19162,4374
,gui,,CONTROL_PANEL,76538,71,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,822,822,0,0,0,8.3436,10.2478,36,119,234,0,0,0,0,0,OK,100,1,0,10,140.95,0,65,19312,25860161,0,0,65.1934,361.928,1,752,15,51,0,0,0,0,0,OK,100,19312,25860161,2462,0,0,0,0,0,0,1,2920,2437,2283,2283,154,36.256,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,h,32,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,584,1699,502,300,14,11,3,0,0,command,,TIMEOUT,2391,22179,0
,gui,,CONTROL_PANEL,76547,72,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,822,822,0,0,0,8.3436,10.2478,45,119,234,0,0,0,0,0,OK,100,1,0,10,140.95,0,65,19312,25860161,0,0,65.1934,361.928,1,752,15,51,0,0,0,0,0,OK,100,19312,25860161,2462,0,0,0,0,0,0,1,2920,2437,2283,2283,154,36.256,960,720,0,0,1,0,OK,0,,0,log,2026-06-27T18:04:14.197,plot metric changed => tof,CONNECTED,0,tof,0,1,0,0,0,0,0,1,0,0,0,0,0,2270,2320,0,0,2,1,0,0,0,584,1699,503,300,14,11,3,0,0,command,,TIMEOUT,2391,22188,9
,gui,,CONTROL_PANEL,76547,73,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,822,822,0,0,0,8.3436,10.2478,45,119,234,0,0,0,0,0,OK,100,1,0,10,140.95,0,65,19312,25860161,0,0,65.1934,361.928,1,752,15,51,0,0,0,0,0,OK,100,19312,25860161,2462,0,0,0,0,0,0,1,2920,2437,2283,2283,154,36.256,960,720,0,0,1,0,OK,0,,0,plot_metric_changed:tof,,,CONNECTED,0,tof,0,1,0,0,0,0,0,1,0,0,0,0,0,2270,2320,0,0,2,1,0,0,0,584,1699,503,300,14,11,3,0,0,command,,TIMEOUT,2391,22188,9
,gui,,CONTROL_PANEL,77545,74,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,833,833,0,0,0,11.3261,22.0396,35,88,234,0,0,0,0,0,OK,100,1,0,10,140.82,0,65,19574,26206939,0,0,410.579,480.839,0,262,2,51,0,0,0,0,0,OK,100,19574,26206939,2497,0,0,0,0,0,0,1,4380,2472,2316,2316,156,34.5518,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,124,238,1,0,2,0,0,0,0,592,1724,510,300,14,11,3,0,0,command,,TIMEOUT,2391,23186,1007
,gui,,CONTROL_PANEL,78545,75,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,843,843,0,0,0,10.0932,11.7528,69,99,234,0,0,0,0,0,OK,100,1,0,10,141.21,0,65,19825,26536627,0,0,685.054,472.937,15,251,1,51,0,0,0,0,0,OK,100,19825,26536627,2530,0,0,0,0,0,0,1,10885,2505,2347,2347,158,33.3955,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,10,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,0,0,0,600,1747,518,300,14,11,3,0,0,command,,TIMEOUT,2391,24186,2007
,gui,,CONTROL_PANEL,79546,76,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,854,854,0,0,0,9.56938,12.1097,51,104,234,0,0,0,0,0,OK,100,1,0,10,140.65,0,65,20078,26869870,0,0,1407.14,899.332,9,253,0,51,0,0,0,0,0,OK,100,20078,26869870,2564,0,0,0,0,0,0,1,10453,2539,2379,2379,160,32.0327,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,608,1771,526,300,14,11,3,0,0,command,,TIMEOUT,2391,25186,3007
,gui,,CONTROL_PANEL,80670,77,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,866,866,0,0,0,10.1536,36.0595,17,98,234,0,0,0,0,0,OK,100,1,0,10,140.61,0,65,20358,27235883,0,0,404.24,669.076,0,280,2,51,0,0,0,0,0,OK,100,20358,27235883,2602,0,0,0,0,0,0,1,1460,2577,2415,2415,162,48.184,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,12,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,617,1798,534,300,14,11,3,0,0,command,,TIMEOUT,2391,26312,4133
,gui,,CONTROL_PANEL,83930,78,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,900,900,0,0,0,10.5014,11.7044,55,95,234,0,0,0,0,0,OK,100,1,0,10,140.9,0,64,21192,28326810,0,0,430.514,434.606,0,834,2,51,0,0,0,0,0,OK,100,21192,28326810,2712,0,0,0,0,0,0,1,8760,2687,2519,2519,168,34.6817,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,34,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,1,0,0,0,643,1876,540,300,15,11,4,0,0,command,,TIMEOUT,2391,29571,0
,gui,,CONTROL_PANEL,85045,79,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,912,912,0,0,0,9.15081,10.8816,42,109,234,0,0,0,0,0,OK,100,1,0,10,140.61,0,64,21471,28692200,0,0,475.554,409.963,10,279,2,51,0,0,0,0,0,OK,100,21471,28692200,2751,0,0,0,0,0,0,1,11344,2726,2554,2554,172,34.7412,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,12,1,0,0,0,0,0,1,0,0,0,0,0,124,252,1,0,2,0,0,0,0,652,1902,548,300,15,11,4,0,0,command,,TIMEOUT,2391,30686,1115
,gui,,CONTROL_PANEL,86046,80,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,923,923,0,0,0,13.2482,12.384,28,75,234,0,0,0,0,0,OK,100,1,0,10,140.88,0,64,21726,29026023,0,0,1111.18,572.375,7,255,0,51,0,0,0,0,0,OK,100,21726,29026023,2785,0,0,0,0,0,0,1,10700,2760,2586,2586,174,41.1793,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,660,1926,556,300,15,11,4,0,0,command,,TIMEOUT,2391,31686,2115
,gui,,CONTROL_PANEL,87170,81,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,935,935,0,0,0,11.1561,13.6032,23,89,234,0,0,0,0,0,OK,100,1,0,10,140.47,0,64,22007,29399613,0,0,395.414,391.941,2,281,2,51,0,0,0,0,0,OK,100,22007,29399613,2823,0,0,0,0,0,0,1,8760,2798,2622,2622,176,32.9491,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,12,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,0,0,0,669,1953,565,300,15,11,4,0,0,command,,TIMEOUT,2391,32811,3240
,gui,,CONTROL_PANEL,88295,82,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,946,946,0,0,0,10.7236,11.1698,79,93,234,0,0,0,0,0,OK,100,1,0,10,141.08,0,64,22289,29771703,0,0,407.888,520.491,0,282,2,51,0,0,0,0,0,OK,100,22289,29771703,2861,0,0,0,0,0,0,1,5840,2836,2658,2658,178,31.9186,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,678,1980,574,300,15,11,4,0,0,command,,TIMEOUT,2391,33936,4365
,gui,,CONTROL_PANEL,91322,83,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,978,978,0,0,0,10.6131,11.5766,90,94,234,0,0,0,0,0,OK,100,1,0,10,140.89,0,63,23048,30776193,0,0,426.443,463.367,0,759,2,51,0,0,0,0,0,OK,100,23048,30776193,2963,0,0,0,0,0,0,1,10220,2938,2754,2754,184,32.8364,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,32,1,0,0,0,0,0,1,0,0,0,0,0,125,249,2,0,2,0,0,0,0,703,2051,580,300,16,11,5,0,0,command,,TIMEOUT,2391,36963,0
,gui,,CONTROL_PANEL,92446,84,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,990,990,0,0,0,11.7175,10.8675,50,85,234,0,0,0,0,0,OK,100,1,0,10,140.91,0,63,23331,31148172,0,0,432.115,583.648,3,283,2,51,0,0,0,0,0,OK,100,23331,31148172,3003,0,0,0,0,0,0,1,7136,2978,2790,2790,188,41.7129,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,12,1,0,0,0,0,0,1,0,0,0,0,0,124,238,1,0,2,0,0,0,0,713,2077,589,300,16,11,5,0,0,command,,TIMEOUT,2391,38086,1123
,gui,,CONTROL_PANEL,93571,85,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1002,1002,0,0,0,10.4973,33.8248,20,95,244,0,0,0,0,0,OK,100,1,0,10,140.84,0,63,23609,31513593,0,0,696.832,435.427,9,278,1,51,0,0,0,0,0,OK,100,23609,31513593,3040,0,0,0,0,0,0,1,11017,3015,2825,2825,190,40.7496,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,12,1,0,0,0,0,0,1,0,0,0,0,0,125,243,1,0,2,0,0,0,0,721,2104,597,300,16,11,5,0,0,command,,TIMEOUT,2391,39211,2248
,gui,,CONTROL_PANEL,94695,86,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1013,1013,0,0,0,26.4936,15.2215,90,37,244,0,0,0,0,0,OK,100,1,0,10,140.69,0,63,23877,31869861,0,0,1306.94,630.107,2,268,0,51,0,0,0,0,0,OK,100,23877,31869861,3076,0,0,0,0,0,0,1,10603,3051,2859,2859,192,44.8144,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,0,0,0,731,2128,606,300,16,11,5,0,0,command,,TIMEOUT,2391,40336,3373
,gui,,CONTROL_PANEL,95696,87,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1025,1025,0,0,0,10.7679,12.815,4,92,244,0,0,0,0,0,OK,100,1,0,10,140.97,0,63,24147,32224542,0,0,1096.75,592.731,5,270,0,51,0,0,0,0,0,OK,100,24147,32224542,3112,0,0,0,0,0,0,1,10686,3087,2893,2893,194,33.3637,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,12,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,739,2154,614,300,16,11,5,0,0,command,,TIMEOUT,2391,41337,4373
,gui,,CONTROL_PANEL,98714,88,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1056,1056,0,0,0,10.545,11.8158,103,94,244,0,0,0,0,0,OK,100,1,0,10,140.96,0,63,24897,33218284,0,0,42.9036,400.399,0,750,23,51,0,0,0,0,0,OK,100,24897,33218284,3214,0,0,0,0,0,0,1,4380,3189,2989,2989,200,33.1976,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,31,1,0,0,0,0,0,1,0,0,0,0,0,125,250,1,0,2,0,0,0,0,764,2225,620,300,17,11,6,0,0,command,,TIMEOUT,2391,44355,0
,gui,,CONTROL_PANEL,99721,89,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1067,1067,0,0,0,10.4146,10.9938,40,96,244,0,0,0,0,0,OK,100,1,0,10,140.81,0,63,25152,33557756,0,0,1380.95,611.537,10,255,0,51,0,0,0,0,0,OK,100,25152,33557756,3248,0,0,0,0,0,0,1,10446,3223,3021,3021,202,31.4975,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,772,2249,628,300,17,11,6,0,0,command,,TIMEOUT,2391,45362,1006
,gui,,CONTROL_PANEL,100721,90,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1077,1077,0,0,0,9.23232,12.6689,106,108,244,0,0,0,0,0,OK,100,1,0,10,140.52,0,63,25388,33870089,0,0,298.133,250.765,1,236,3,51,0,0,0,0,0,OK,100,25388,33870089,3280,0,0,0,0,0,0,1,10220,3255,3051,3051,204,33.254,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,10,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,780,2271,636,300,17,11,6,0,0,command,,TIMEOUT,2391,46362,2006
,gui,,CONTROL_PANEL,101846,91,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1089,1089,0,0,0,7.39504,10.1509,23,135,244,0,0,0,0,0,OK,100,1,0,10,140.76,0,63,25677,34251326,0,0,421.668,480.13,0,289,2,51,0,0,0,0,0,OK,100,25677,34251326,3319,0,0,0,0,0,0,1,5840,3294,3088,3088,206,35.9011,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,12,1,0,0,0,0,0,1,0,0,0,0,0,125,249,0,0,2,0,0,0,0,789,2299,645,300,17,11,6,0,0,command,,TIMEOUT,2391,47487,3131
,gui,,CONTROL_PANEL,102846,92,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1100,1100,0,0,0,9.78697,17.3856,44,102,244,0,0,0,0,0,OK,100,1,0,10,140.9,0,63,25938,34594695,0,0,429.657,434.031,1,261,2,51,0,0,0,0,0,OK,100,25938,34594695,3356,0,0,0,0,0,0,1,8760,3331,3121,3121,210,36.1444,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,124,251,1,0,2,0,0,0,0,797,2324,653,300,17,11,6,0,0,command,,TIMEOUT,2391,48487,4132
,gui,,CONTROL_PANEL,106106,93,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1135,1135,0,0,0,11.8818,12.6421,22,84,244,0,0,0,0,0,OK,100,1,0,10,140.67,0,63,26760,35678409,0,0,416.37,540.184,1,822,2,51,0,0,0,0,0,OK,100,26760,35678409,3466,0,0,0,0,0,0,1,5840,3441,3225,3225,216,32.3612,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,35,1,0,0,0,0,0,1,0,0,0,0,0,124,249,1,0,2,0,0,0,0,824,2401,660,300,18,11,7,0,0,command,,TIMEOUT,2391,51747,0
,gui,,CONTROL_PANEL,107221,94,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1146,1146,0,0,0,8.39537,10.1357,45,119,244,0,0,0,0,0,OK,100,1,0,10,141.02,0,63,27039,36046004,0,0,129.754,422.237,1,279,7,51,0,0,0,0,0,OK,100,27039,36046004,3503,0,0,0,0,0,0,1,8760,3478,3260,3260,218,37.4828,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,125,261,1,0,2,0,0,0,0,833,2427,669,300,18,11,7,0,0,command,,TIMEOUT,2391,52862,1115
,gui,,CONTROL_PANEL,108345,95,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1158,1158,0,0,0,10.4493,10.3665,31,95,244,0,0,0,0,0,OK,100,1,0,10,140.58,0,63,27327,36422584,0,0,1834.11,705.645,2,288,0,51,0,0,0,0,0,OK,100,27327,36422584,3541,0,0,0,0,0,0,1,10261,3516,3296,3296,220,33.3893,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,12,1,0,0,0,0,0,1,0,0,0,0,0,124,261,1,0,2,0,0,0,0,842,2454,678,300,18,11,7,0,0,command,,TIMEOUT,2391,53986,2239
,gui,,CONTROL_PANEL,109346,96,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1169,1169,0,0,0,10.5268,11.4718,27,94,244,0,0,0,0,0,OK,100,1,0,10,140.6,0,63,27575,36748445,0,0,424.075,536.126,10,248,2,51,0,0,0,0,0,OK,100,27575,36748445,3575,0,0,0,0,0,0,1,2920,3550,3328,3328,222,32.6725,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,tof,11,1,0,0,0,0,0,1,0,0,0,0,0,125,249,1,0,2,0,0,0,0,850,2478,686,300,18,11,7,0,0,command,,TIMEOUT,2391,54987,3239
,gui,,CONTROL_PANEL,109583,97,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1171,1171,0,0,0,10.0632,11.1393,75,99,244,0,0,0,0,0,OK,100,1,0,10,140.66,0,63,27575,36748445,0,0,424.075,536.126,10,248,2,51,0,0,0,0,0,OK,100,27575,36748445,3575,0,0,0,0,0,0,1,2920,3550,3328,3328,222,32.6725,960,720,0,0,1,0,OK,0,,0,log,2026-06-27T18:04:49.183,plot metric changed => baro,CONNECTED,0,baro,2,1,0,0,0,0,0,1,0,0,0,0,0,124,250,0,0,2,0,0,0,0,852,2483,688,300,18,11,7,0,0,command,,TIMEOUT,2391,55224,3477
,gui,,CONTROL_PANEL,109583,98,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1171,1171,0,0,0,10.0632,11.1393,75,99,244,0,0,0,0,0,OK,100,1,0,10,140.66,0,63,27575,36748445,0,0,424.075,536.126,10,248,2,51,0,0,0,0,0,OK,100,27575,36748445,3575,0,0,0,0,0,0,1,2920,3550,3328,3328,222,32.6725,960,720,0,0,1,0,OK,0,,0,plot_metric_changed:baro,,,CONNECTED,0,baro,0,1,0,0,0,0,0,1,0,0,0,0,0,124,250,0,0,2,0,0,0,0,852,2483,688,300,18,11,7,0,0,command,,TIMEOUT,2391,55224,3477
,gui,,CONTROL_PANEL,110346,99,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1178,1178,0,0,0,9.028,11.1461,150,110,244,0,0,0,0,0,OK,100,1,0,10,140.9,0,63,27815,37062420,0,0,54.3701,357.506,17,240,18,51,0,0,0,0,0,OK,100,27815,37062420,3607,0,0,0,0,0,0,1,4380,3582,3358,3358,224,30.208,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,baro,7,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,10,0,0,858,2500,694,300,18,11,7,0,0,command,,TIMEOUT,2391,55987,4240
,gui,,CONTROL_PANEL,113498,100,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1212,1212,0,0,0,20.1818,12.0595,73,49,244,0,0,0,0,0,OK,100,1,0,10,140.96,0,63,28619,38126425,0,0,415.49,489.972,11,804,2,51,0,0,0,0,0,OK,100,28619,38126425,3717,0,0,0,0,0,0,1,5840,3692,3460,3460,232,43.8512,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,baro,34,1,0,0,0,0,0,1,0,0,0,0,0,124,250,1,0,2,0,9,0,0,883,2577,699,300,19,11,8,0,0,command,,TIMEOUT,2391,59139,0
,gui,,CONTROL_PANEL,114620,101,1,1,0,20,20,20,streamon,ok,OK,vision,,attempt=1|send=OK|raw=ok|parsed=OK,1225,1225,0,0,0,11.0762,12.3542,13,90,244,0,0,0,0,0,OK,100,1,0,10,140.99,0,63,28906,38501440,0,0,414.128,504.252,1,287,2,51,0,0,0,0,0,OK,100,28906,38501440,3755,0,0,0,0,0,0,1,5840,3730,3496,3496,234,35.9171,960,720,0,0,1,0,OK,0,,0,vision,,,CONNECTED,0,baro,13,1,0,0,0,0,0,1,0,0,0,0,0,124,246,1,0,2,0,9,0,0,893,2603,708,300,19,11,8,0,0,command,,TIMEOUT,2391,60261,1122
