state_sequence,timestamp_ms,recording_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_sequence
1638,1782597202835,4483,0,0,0,0,0,0,83,86,10,0,70,141.14,0,-17,8,-997,-1,0,0,0,,,,,,,,
1639,1782597202930,4578,0,0,0,0,0,0,83,86,10,0,70,140.63,0,-17,4,-1002,-1,0,0,0,,,,,,,,
1640,1782597203030,4678,0,0,0,0,0,0,83,86,10,0,70,140.61,0,-16,2,-999,-1,0,0,0,,,,,,,,
1641,1782597203122,4770,0,0,0,0,0,0,83,86,10,0,70,140.65,0,-16,8,-999,-1,0,0,0,,,,,,,,
1642,1782597203218,4866,0,0,0,0,0,0,83,86,10,0,70,140.85,0,-18,7,-1002,-1,0,0,0,,,,,,,,
1643,1782597203314,4962,0,0,0,0,0,0,84,85,10,0,70,140.67,0,-16,2,-1001,-1,0,0,0,,,,,,,,
1644,1782597203410,5058,0,0,0,0,0,0,84,85,10,0,70,140.8,0,-17,7,-1000,-1,0,0,0,,,,,,,,
1645,1782597203507,5155,0,0,0,0,0,0,84,85,10,0,70,140.56,0,-20,6,-991,-1,0,0,0,,,,,,,,
1646,1782597203603,5251,0,0,0,0,0,0,84,85,10,0,70,140.8,0,-16,5,-1003,-1,0,0,0,,,,,,,,
1647,1782597203702,5350,0,0,0,0,0,0,84,85,10,0,70,140.91,0,-17,6,-997,-1,0,0,0,,,,,,,,
1648,1782597203801,5449,0,0,0,0,0,0,84,85,10,0,70,140.85,0,-18,4,-1002,-1,0,0,0,,,,,,,,
1649,1782597203953,5601,0,0,0,0,0,0,84,85,10,0,70,140.64,0,-16,5,-994,-1,0,0,0,,,,,,,,
1650,1782597203988,5636,0,0,0,0,0,0,84,85,10,0,70,141.07,0,-15,8,-1001,-1,0,0,0,,,,,,,,
1651,1782597204064,5712,0,0,0,0,0,0,84,85,10,0,70,140.54,0,-17,6,-999,-1,0,0,0,,,,,,,,
1652,1782597204157,5805,0,0,0,0,0,0,84,85,10,0,70,140.58,0,-17,4,-1003,-1,0,0,0,,,,,,,,
1653,1782597204287,5935,0,0,0,0,0,0,84,87,10,0,70,140.71,0,-18,3,-997,-1,0,0,0,,,,,,,,
1654,1782597204352,6000,0,0,0,0,0,0,84,87,10,0,70,140.52,0,-17,7,-999,-1,0,0,0,,,,,,,,
1655,1782597204449,6097,0,0,0,0,0,0,84,87,10,0,70,140.85,0,-17,7,-1001,-1,0,0,0,,,,,,,,
1656,1782597204546,6194,0,0,0,0,0,0,84,87,10,0,70,140.68,0,-19,5,-997,-1,0,0,0,,,,,,,,
1657,1782597204643,6291,0,0,0,0,0,0,84,87,10,0,70,140.66,0,-18,6,-1002,-1,0,0,0,,,,,,,,
1658,1782597204739,6387,0,0,0,0,0,0,84,87,10,0,70,140.51,0,-16,3,-997,-1,0,0,0,,,,,,,,
1659,1782597204836,6484,0,0,0,0,0,0,84,87,10,0,70,141.04,0,-18,5,-1000,-1,0,0,0,,,,,,,,
1660,1782597204933,6581,0,0,0,0,0,0,84,87,10,0,70,140.66,0,-18,5,-998,-1,0,0,0,,,,,,,,
1661,1782597205034,6682,0,0,0,0,0,0,84,87,10,0,70,140.72,0,-18,6,-1000,-1,0,0,0,,,,,,,,
1662,1782597205139,6787,0,0,0,0,0,0,84,87,10,0,70,140.94,0,-17,6,-1002,-1,0,0,0,,,,,,,,
