test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,0,1,0,0,0,0,0,0,,,ERROR,,,,47,47,0,0,0,10.4922,10.5981,42,95,143,0,0,0,0,0,OK,100,1,0,10,142.05,0,42,62,65,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-06-27T18:51:13.225,recording started | gui_csv=ON | state_recording=ON,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,0,2,0,0,0,0,0,0,,,ERROR,,,,47,47,0,0,0,10.4922,10.5981,42,95,143,0,0,0,0,0,OK,100,1,0,10,142.05,0,42,62,65,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,logging:start,,,CONNECTED,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,battery?,,ERROR,0,-1,-1
,gui,,CONTROL_PANEL,28341,3,0,0,0,0,0,0,,,ERROR,,,,348,348,0,0,0,10.4717,10.4986,86,95,143,0,0,0,0,0,OK,100,1,0,10,141.71,0,38,68,70,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-06-27T18:51:41.566,control profile saved: KeyboardTest,CONNECTED,0,pitch,301,1,0,0,0,0,0,1,0,0,0,0,0,124,250,0,0,0,0,0,0,0,0,0,0,300,6,6,0,0,0,battery?,39,OK,10,2709,2709
,gui,,CONTROL_PANEL,38007,4,0,0,0,0,0,0,,,ERROR,,,,451,451,0,0,0,10.6391,10.4831,64,93,144,0,0,0,0,0,OK,100,1,0,10,141.39,0,38,70,71,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-06-27T18:51:53.457,control profile created: KeyboardTest2,CONNECTED,0,pitch,103,1,0,0,0,0,0,1,0,0,0,0,0,125,250,0,0,0,0,0,0,0,0,0,0,300,8,8,0,0,0,battery?,38,OK,9,2358,2358
,gui,,CONTROL_PANEL,75341,5,0,0,0,0,0,0,,,ERROR,,,,848,848,0,0,0,10.4732,10.4709,77,95,146,0,0,0,0,0,OK,100,1,0,10,141.34,0,37,76,77,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-06-27T18:52:33.017,control profile saved: KeyboardTest2,RECOVERING,0,pitch,397,1,0,0,0,0,0,1,0,0,0,0,0,124,249,0,0,0,0,0,0,0,0,0,0,300,14,11,3,0,0,battery?,,TIMEOUT,2391,24655,2503
,gui,,CONTROL_PANEL,83967,6,0,0,0,0,0,0,,,ERROR,,,,940,940,0,0,0,10.4924,10.4716,70,95,146,0,0,0,0,0,OK,100,1,0,10,141.55,0,37,76,79,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,log,2026-06-27T18:52:41.642,recording stopped,RECOVERING,0,pitch,92,1,0,0,0,0,0,1,0,0,0,0,0,124,250,0,0,0,0,0,0,0,0,0,0,300,15,11,4,0,0,battery?,,TIMEOUT,2391,33281,3737
,gui,,CONTROL_PANEL,83967,7,0,0,0,0,0,0,,,ERROR,,,,940,940,0,0,0,10.4924,10.4716,70,95,146,0,0,0,0,0,OK,100,1,0,10,141.55,0,37,76,79,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,NO_DATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OK,0,,0,logging:stop,,,RECOVERING,0,pitch,0,1,0,0,0,0,0,1,0,0,0,0,0,124,250,0,0,0,0,0,0,0,0,0,0,300,15,11,4,0,0,battery?,,TIMEOUT,2391,33281,3737
